"street","sale_price","sale_date","area","eq_area","atts","beds","baths","car_space","garage","ensuite"
"Barns Avenue Highbury SA 5089",410000,2014-08-21,301,135," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 2 Ensuites",3,2,1,1,2
"Barns Avenue Highbury SA 5089",395000,2014-10-27,424,150," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,1,1,1
"Barns Avenue Highbury SA 5089",420000,2016-02-05,858,144," 3 Beds, 1 Baths, 2 Car Spaces, 1 Ensuites",3,1,2,0,1
"Barns Avenue Highbury SA 5089",330000,2014-12-12,824,93," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,1,1,1
"Barns Avenue Highbury SA 5089",462500,2015-11-27,872,158," 3 Beds, 1 Baths, 6 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,6,2,1
"Barracks Road Highbury SA 5089",309000,2014-11-10,740,109," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,1,1,1
"Barracks Road Highbury SA 5089",470000,2013-07-04,376,178," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Barracks Road Highbury SA 5089",330000,2015-06-19,904,93," 3 Beds, 1 Baths, 2 Car Spaces, 1 Ensuites",3,1,2,0,1
"Beckman Avenue Highbury SA 5089",342000,2014-02-19,763,130," 1 Beds, 1 Baths, 1 Car Spaces",1,1,1,0,0
"Beckman Avenue Highbury SA 5089",330000,2013-12-23,728,99," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Beckman Avenue Highbury SA 5089",370000,2013-07-12,776,149," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Beckman Avenue Highbury SA 5089",372500,2015-03-24,605,150," 4 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",4,2,2,0,1
"Bell Court Highbury SA 5089",350000,2016-04-27,622,126," 1 Ensuites",0,0,0,0,1
"Bell Court Highbury SA 5089",270000,2015-06-24,579,126," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,2,1,1
"Beurre Court Highbury SA 5089",570000,2014-02-28,434,229," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Beurre Court Highbury SA 5089",550000,2015-02-27,441,216," 3 Beds, 2 Baths, 4 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,4,2,1
"Beurre Court Highbury SA 5089",490000,2013-02-26,420,195," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Blue Wren Court Highbury SA 5089",725000,2013-01-09,940,330," 4 Beds, 3 Baths, 2 Car Spaces, 2 Lock Up Garages, 2 Ensuites",4,3,2,2,2
"Blue Wren Court Highbury SA 5089",815000,2015-06-11,871,301," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 2 Ensuites",4,2,2,2,2
"Blue Wren Court Highbury SA 5089",735000,2013-08-23,710,364," 5 Beds, 3 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",5,3,2,2,1
"Blue Wren Court Highbury SA 5089",966600,2015-12-14,860,330," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 2 Ensuites",4,2,2,2,2
"Boundy Road Highbury SA 5089",620000,2016-04-21,720,226," 3 Beds, 2 Baths, 4 Car Spaces, 4 Lock Up Garages, 2 Ensuites",3,2,4,4,2
"Boundy Road Highbury SA 5089",375000,2014-06-04,763,143," 3 Beds, 1 Baths, 3 Car Spaces",3,1,3,0,0
"Bradshaw Avenue Highbury SA 5089",309000,2013-10-03,718,105," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Bradshaw Avenue Highbury SA 5089",461500,2014-08-25,719,181," 3 Beds, 2 Baths, 4 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,4,2,1
"Bradshaw Avenue Highbury SA 5089",438000,2016-06-15,768,112," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,2,1,1
"Bradshaw Avenue Highbury SA 5089",275000,2014-12-01,725,94," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Brett Court Highbury SA 5089",525000,2014-07-14,750,211," 4 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 3 Ensuites",4,2,1,1,3
"Bristol Crescent Highbury SA 5089",350000,2013-05-29,825,120," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Bristol Crescent Highbury SA 5089",410000,2013-09-20,699,188," 6 Beds, 3 Baths, 2 Car Spaces, 1 Ensuites",6,3,2,0,1
"Bristol Crescent Highbury SA 5089",370000,2016-06-08,551,127," 1 Ensuites",0,0,0,0,1
"Bristol Crescent Highbury SA 5089",360000,2015-05-11,587,132," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,2,2,1
"Bristol Crescent Highbury SA 5089",378000,2013-07-05,575,130," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",3,1,2,1,0
"Bristol Crescent Highbury SA 5089",395000,2015-04-23,670,155," 4 Beds, 2 Baths, 1 Car Spaces, 1 Ensuites",4,2,1,0,1
"Bruce Crescent Highbury SA 5089",360000,2013-07-03,743,124," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Bruce Crescent Highbury SA 5089",390000,2015-12-23,680,149," 3 Beds, 1 Baths, 4 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,4,2,1
"Bruce Crescent Highbury SA 5089",395000,2015-02-16,654,157," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,2,2,1
"Bruce Crescent Highbury SA 5089",390000,2014-12-19,708,106," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,2,2,1
"Chauvel Court Highbury SA 5089",542000,2015-10-21,964,247," 3 Beds, 2 Baths, 2 Lock Up Garages, 1 Ensuites",3,2,0,2,1
"Chauvel Court Highbury SA 5089",536000,2014-01-16,805,240," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Chauvel Court Highbury SA 5089",445000,2014-12-16,689,150," 3 Beds, 1 Baths, 2 Car Spaces, 1 Ensuites",3,1,2,0,1
"Clarence Court Highbury SA 5089",339000,2013-05-28,452,146," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,1,1,1
"Colonial Court Highbury SA 5089",40000,2014-10-10,749,198," 3 Beds, 2 Baths, 1 Ensuites",3,2,0,0,1
"Colton Avenue Highbury SA 5089",583000,2014-06-12,1140,181," 4 Beds, 2 Baths, 3 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,3,1,1
"Colton Avenue Highbury SA 5089",4e+05,2013-04-18,831,162," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Colton Avenue Highbury SA 5089",365000,2015-08-13,765,99," 2 Beds, 1 Baths, 6 Car Spaces, 6 Lock Up Garages, 1 Ensuites",2,1,6,6,1
"Country Lane Highbury SA 5089",7e+05,2015-08-05,700,410," 6 Beds, 3 Baths, 2 Car Spaces, 2 Ensuites",6,3,2,0,2
"Country Lane Highbury SA 5089",545000,2015-07-29,674,240," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Country Lane Highbury SA 5089",586000,2014-11-21,789,226," 3 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",3,2,2,0,1
"Cypress Court Highbury SA 5089",431500,2014-10-14,686,133," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,2,2,1
"Daryl Place Highbury SA 5089",510000,2015-06-05,846,150," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Declivity Street Highbury SA 5089",1148500,2013-02-28,1789,300," 4 Beds, 4 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,4,2,2,1
"Declivity Street Highbury SA 5089",680000,2015-01-15,943,265," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 2 Ensuites",3,2,2,2,2
"Declivity Street Highbury SA 5089",575000,2014-02-28,928,225," 5 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",5,2,2,2,1
"Declivity Street Highbury SA 5089",710000,2015-10-26,1122,275," 5 Beds, 2 Baths, 3 Car Spaces, 3 Lock Up Garages, 2 Ensuites",5,2,3,3,2
"Declivity Street Highbury SA 5089",845000,2015-12-10,1378,425," 5 Beds, 3 Baths, 4 Car Spaces, 4 Lock Up Garages, 2 Ensuites",5,3,4,4,2
"Declivity Street Highbury SA 5089",590000,2014-05-29,680,243," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Declivity Street Highbury SA 5089",545000,2014-03-19,760,205," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 2 Ensuites",3,2,2,2,2
"Declivity Street Highbury SA 5089",625000,2015-06-25,805,222," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Declivity Street Highbury SA 5089",596100,2013-11-22,933,275," 5 Beds, 2 Baths, 6 Car Spaces, 6 Lock Up Garages, 1 Ensuites",5,2,6,6,1
"Dene Road Highbury SA 5089",507000,2015-08-31,732,218," 3 Beds, 2 Baths, 2 Lock Up Garages, 1 Ensuites",3,2,0,2,1
"Dene Road Highbury SA 5089",420000,2013-06-26,736,155," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages",3,2,1,1,0
"Dene Road Highbury SA 5089",385000,2013-09-24,697,134," 3 Beds, 1 Baths, 2 Lock Up Garages",3,1,0,2,0
"Dene Road Highbury SA 5089",472600,2013-06-24,661,228," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages",3,2,2,2,0
"Domain Cmns Highbury SA 5089",7e+05,2015-05-01,713,220," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 2 Ensuites",3,2,2,2,2
"Domain Cmns Highbury SA 5089",8e+05,2015-03-20,667,354," 5 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 2 Ensuites",5,2,2,2,2
"Domain Cmns Highbury SA 5089",588000,2014-10-13,435,225," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 2 Ensuites",3,2,2,2,2
"Domain Cmns Highbury SA 5089",835000,2014-04-24,704,317," 4 Beds, 2 Baths, 1 Ensuites",4,2,0,0,1
"Donald Street Highbury SA 5089",560000,2016-06-21,724,207," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Donald Street Highbury SA 5089",350000,2016-01-08,699,122," 3 Beds, 1 Ensuites",3,0,0,0,1
"Donald Street Highbury SA 5089",455000,2015-06-29,717,154," 3 Beds, 1 Baths, 2 Car Spaces, 1 Ensuites",3,1,2,0,1
"Donald Street Highbury SA 5089",430000,2016-02-05,712,105," 3 Beds, 1 Baths, 3 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,3,2,1
"Donald Street Highbury SA 5089",436000,2014-08-06,701,125," 4 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",4,2,2,0,1
"Duncan Crescent Highbury SA 5089",360000,2015-06-10,714,106," 3 Beds, 1 Baths, 2 Car Spaces, 1 Ensuites",3,1,2,0,1
"Duncan Crescent Highbury SA 5089",580000,2014-11-27,1542,104," 2 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",2,1,2,1,1
"Duncan Crescent Highbury SA 5089",370000,2014-06-12,723,120," 3 Beds, 1 Baths, 1 Car Spaces, 2 Lock Up Garages",3,1,1,2,0
"Dunn Road Highbury SA 5089",486000,2015-09-25,668,216," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Dunn Road Highbury SA 5089",537500,2016-03-22,729,185," 5 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",5,2,2,2,1
"Dunn Road Highbury SA 5089",530000,2013-03-13,792,211," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages",4,2,2,2,0
"Dunn Road Highbury SA 5089",540000,2014-11-07,856,190," 5 Beds, 2 Baths, 4 Car Spaces, 1 Lock Up Garages, 1 Ensuites",5,2,4,1,1
"Edmund Road Highbury SA 5089",425000,2016-05-25,799,151," 3 Beds, 1 Baths, 3 Car Spaces, 3 Lock Up Garages, 1 Ensuites",3,1,3,3,1
"Edmund Road Highbury SA 5089",380000,2016-01-14,842,111," 3 Beds, 1 Baths, 2 Car Spaces, 1 Ensuites",3,1,2,0,1
"Edmund Road Highbury SA 5089",415800,2015-10-14,810,112," 3 Beds, 1 Baths, 3 Car Spaces, 4 Lock Up Garages, 1 Ensuites",3,1,3,4,1
"Edmund Road Highbury SA 5089",397000,2015-04-23,805,102," 3 Beds, 1 Baths, 1 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,1,2,1
"Edmund Road Highbury SA 5089",437000,2014-07-04,850,112," 3 Beds, 1 Baths, 4 Car Spaces, 3 Ensuites",3,1,4,0,3
"Edmund Road Highbury SA 5089",425000,2013-01-24,799,109," 3 Beds, 1 Baths, 4 Car Spaces, 4 Lock Up Garages",3,1,4,4,0
"Avenue Highbury SA 5089",323000,2015-09-09,543,161,"",0,0,0,0,0
"Elliston Avenue Highbury SA 5089",4e+05,2014-05-30,778,126," 3 Beds, 1 Baths, 2 Lock Up Garages",3,1,0,2,0
"Elliston Avenue Highbury SA 5089",340000,2014-09-26,837,105," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,1,1,1
"Elliston Avenue Highbury SA 5089",450000,2013-12-12,1664,161," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Freshford Avenue Highbury SA 5089",720000,2015-03-12,708,293," 5 Beds, 4 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",5,4,2,2,1
"Gail Court Highbury SA 5089",592000,2014-03-31,771,235," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Garden Court Highbury SA 5089",535000,2015-01-20,609,185," 4 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,1,1,1
"Harold Street Highbury SA 5089",379000,2013-09-25,747,132," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages",3,2,1,1,0
"Harold Street Highbury SA 5089",542000,2014-12-12,702,203," 4 Beds, 2 Baths, 10 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,10,2,1
"Harold Street Highbury SA 5089",403000,2014-06-30,707,135," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Harold Street Highbury SA 5089",402000,2016-04-08,711,126," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,1,1,1
"Harold Street Highbury SA 5089",395000,2014-11-12,728,120," 3 Beds, 1 Baths, 1 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,1,2,1
"Harold Street Highbury SA 5089",418000,2016-04-21,710,152," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,2,2,1
"Harold Street Highbury SA 5089",365000,2015-10-22,725,112," 3 Beds, 1 Baths, 7 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,7,2,1
"Highbury Drive Highbury SA 5089",405000,2015-10-14,842,143," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,2,1,1
"Highbury Drive Highbury SA 5089",542000,2013-09-17,591,164," 4 Beds, 2 Baths, 3 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,3,1,1
"Highbury Drive Highbury SA 5089",287000,2013-02-04,741,93,"",0,0,0,0,0
"Highbury Drive Highbury SA 5089",363000,2014-04-22,800,113," 3 Beds, 1 Baths, 2 Car Spaces, 4 Lock Up Garages",3,1,2,4,0
"Highbury Drive Highbury SA 5089",355000,2014-12-19,731,97," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,2,1,1
"Highbury Drive Highbury SA 5089",667000,2016-05-02,753,179," 4 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,1,1,1,1
"Highbury Drive Highbury SA 5089",475000,2016-04-21,1263,123," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,2,2,1
"Hillside Avenue Highbury SA 5089",4e+05,2015-08-18,781,164," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,1,1,1
"Hillside Avenue Highbury SA 5089",385000,2014-06-27,788,162," 4 Beds, 1 Baths, 2 Car Spaces",4,1,2,0,0
"Hillside Avenue Highbury SA 5089",405000,2014-10-02,808,132," 4 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",4,2,2,0,1
"Hillside Avenue Highbury SA 5089",455000,2015-08-25,700,150," 4 Beds, 2 Baths, 2 Car Spaces, 1 Lock Up Garages, 2 Ensuites",4,2,2,1,2
"Hillside Avenue Highbury SA 5089",495000,2013-06-21,896,162," 4 Beds, 2 Baths, 1 Ensuites",4,2,0,0,1
"Hillside Avenue Highbury SA 5089",150000,2013-07-08,1062,109," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Historic Drive Highbury SA 5089",510000,2015-07-24,742,185," 4 Beds, 2 Baths, 6 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,6,2,1
"Inkster Road Highbury SA 5089",755000,2013-07-19,841,420," 6 Beds, 4 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",6,4,2,2,1
"Janet Court Highbury SA 5089",375000,2014-08-07,701,137," 3 Beds, 1 Baths, 2 Car Spaces, 1 Ensuites",3,1,2,0,1
"Janet Court Highbury SA 5089",650000,2013-12-12,1923,368," 4 Beds, 3 Baths, 6 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,3,6,2,1
"Josephine Street Highbury SA 5089",440000,2015-10-29,716,116," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,2,2,1
"Josephine Street Highbury SA 5089",410000,2014-11-14,722,109," 3 Beds, 1 Baths, 1 Car Spaces, 1 Ensuites",3,1,1,0,1
"Josephine Street Highbury SA 5089",393600,2015-09-10,800,151," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,2,1,1
"Kinnaird Crescent Highbury SA 5089",552500,2015-08-19,1276,242," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Kinnaird Crescent Highbury SA 5089",375000,2013-07-12,1306,125," 3 Beds, 1 Baths, 1 Car Spaces, 2 Lock Up Garages",3,1,1,2,0
"Kinnaird Crescent Highbury SA 5089",580000,2014-02-20,799,254," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Kismet Avenue Highbury SA 5089",530000,2016-04-04,1711,169," 4 Beds, 2 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,2,1,1
"Kismet Avenue Highbury SA 5089",650000,2015-10-26,719,288," 4 Beds, 3 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,3,2,2,1
"Lake View Crescent Highbury SA 5089",380000,2013-03-15,788,155," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Lake View Crescent Highbury SA 5089",447500,2013-08-07,833,149," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Lake View Crescent Highbury SA 5089",380000,2016-06-16,892,182," 4 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,1,1,1,1
"Lake View Crescent Highbury SA 5089",406250,2015-09-11,986,124," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,2,2,1
"Lake View Crescent Highbury SA 5089",670000,2013-04-16,1020,288," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages",4,2,2,2,0
"Lake View Crescent Highbury SA 5089",485000,2015-10-07,1093,203," 4 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,1,1,1
"Lake View Crescent Highbury SA 5089",627000,2016-01-29,766,258," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 2 Ensuites",4,2,2,2,2
"Lake View Crescent Highbury SA 5089",340000,2015-03-10,690,123," 4 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,1,1,1
"Lake View Crescent Highbury SA 5089",387500,2014-12-05,692,187," 3 Beds, 1 Baths, 6 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,6,1,1
"Lake View Crescent Highbury SA 5089",517000,2015-01-30,691,122," 4 Beds, 2 Baths, 1 Car Spaces, 3 Lock Up Garages, 1 Ensuites",4,2,1,3,1
"Lake View Crescent Highbury SA 5089",511000,2015-02-23,951,135," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Lake View Crescent Highbury SA 5089",330000,2014-12-18,699,145," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,1,1,1
"Lake View Crescent Highbury SA 5089",435000,2013-07-10,939,135," 3 Beds, 2 Baths, 1 Car Spaces, 1 Ensuites",3,2,1,0,1
"Landscape Crescent Highbury SA 5089",475000,2015-09-30,732,151," 4 Beds, 3 Baths, 2 Car Spaces, 1 Ensuites",4,3,2,0,1
"Landscape Crescent Highbury SA 5089",450000,2014-04-16,742,204," 3 Beds, 2 Baths, 6 Car Spaces, 2 Lock Up Garages",3,2,6,2,0
"Landscape Crescent Highbury SA 5089",555000,2015-11-18,701,200," 5 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",5,2,2,2,1
"Landscape Crescent Highbury SA 5089",575000,2016-05-19,750,208," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Lang Street Highbury SA 5089",405000,2015-11-20,855,146," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Lang Street Highbury SA 5089",363000,2013-05-03,791,175," 3 Beds, 2 Baths, 6 Car Spaces, 2 Lock Up Garages",3,2,6,2,0
"Larsen Court Highbury SA 5089",6e+05,2015-04-22,850,241," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Larsen Court Highbury SA 5089",870000,2014-01-23,835,366," 5 Beds, 3 Baths, 1 Car Spaces, 2 Lock Up Garages, 1 Ensuites",5,3,1,2,1
"Lavinia Grove Highbury SA 5089",392000,2014-06-26,867,110," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",3,1,2,1,0
"Lavinia Grove Highbury SA 5089",4e+05,2013-07-04,851,142," 4 Beds, 1 Baths, 2 Car Spaces",4,1,2,0,0
"Leonard Street Highbury SA 5089",435000,2014-01-10,737,162," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",3,1,2,1,0
"Linden Road Highbury SA 5089",525000,2014-04-24,792,186," 5 Beds, 4 Baths, 3 Car Spaces, 3 Lock Up Garages, 1 Ensuites",5,4,3,3,1
"Linden Road Highbury SA 5089",490000,2014-11-21,651,200," 4 Beds, 2 Baths, 1 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,1,2,1
"Linden Road Highbury SA 5089",505000,2016-03-21,689,153," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,2,2,1
"Lindsay Street Highbury SA 5089",440000,2015-03-11,646,128," 3 Beds, 1 Baths, 4 Car Spaces, 1 Ensuites",3,1,4,0,1
"Lindsay Street Highbury SA 5089",459500,2016-04-04,706,137," 3 Beds, 1 Baths, 2 Car Spaces, 3 Lock Up Garages, 1 Ensuites",3,1,2,3,1
"Lindsay Street Highbury SA 5089",325000,2013-05-17,623,106," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Lindsay Street Highbury SA 5089",770000,2015-09-14,431,225," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Linear Park Drive Highbury SA 5089",765000,2016-06-16,764,282," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 2 Ensuites",4,2,2,2,2
"Linear Park Drive Highbury SA 5089",680000,2013-12-05,707,435," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Linear Park Drive Highbury SA 5089",820000,2015-09-16,975,573," 5 Beds, 3 Baths, 2 Car Spaces, 2 Lock Up Garages, 2 Ensuites",5,3,2,2,2
"Lorraine Terrace Highbury SA 5089",4e+05,2013-09-26,845,164," 3 Beds, 1 Baths",3,1,0,0,0
"Lovelock Street Highbury SA 5089",306750,2013-02-15,730,96," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Lovelock Street Highbury SA 5089",297500,2013-06-07,734,97," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Lovelock Street Highbury SA 5089",425000,2016-03-04,682,135," 3 Beds, 1 Baths, 2 Car Spaces, 1 Ensuites",3,1,2,0,1
"Lovelock Street Highbury SA 5089",440000,2013-02-27,694,222," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"North East Road Highbury SA 5089",458000,2015-05-01,268,243," 1 Ensuites",0,0,0,0,1
"Lower North East Road Highbury SA 5089",345000,2014-09-19,703,125," 3 Beds, 1 Baths, 1 Lock Up Garages, 1 Ensuites",3,1,0,1,1
"Lower North East Road Highbury SA 5089",362500,2015-11-17,699,114," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,1,1,1
"Lower North East Road Highbury SA 5089",305000,2014-10-14,656,101," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,1,1,1
"Lower North East Road Highbury SA 5089",385000,2013-03-15,727,134," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Lower North East Road Highbury SA 5089",341000,2014-09-18,655,159," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,2,2,1
"Lower North East Road Highbury SA 5089",467000,2016-03-29,699,255," 5 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",5,2,2,2,1
"Lower North East Road Highbury SA 5089",458000,2014-12-04,848,183," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
