"street","sale_price","sale_date","area","eq_area","atts","beds","baths","car_space","garage","ensuite"
"Dudley Avenue Prospect SA 5082",6e+05,2009-12-02,570,164," 4 Beds, 2 Baths, 2 Car Spaces",4,2,2,0,0
"Dudley Avenue Prospect SA 5082",467500,2010-11-05,362,148," 3 Beds, 2 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,2,1,1
"Dudley Avenue Prospect SA 5082",490000,2010-02-15,696,135," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Dudley Avenue Prospect SA 5082",412000,2010-01-29,219,93," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Edgeworth Street Prospect SA 5082",585000,2010-01-07,650,128," 3 Beds, 2 Baths, 1 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,1,2,1
"Edgeworth Street Prospect SA 5082",490000,2010-07-19,282,175," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 2 Ensuites",3,2,1,1,2
"Edgeworth Street Prospect SA 5082",810000,2010-12-03,710,156," 4 Beds, 2 Baths, 1 Ensuites",4,2,0,0,1
"Edgeworth Street Prospect SA 5082",650000,2010-05-03,710,137," 3 Beds, 1 Baths, 1 Car Spaces, 5 Lock Up Garages",3,1,1,5,0
"Edinburgh Street Prospect SA 5082",390000,2010-07-19,467,105," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",2,1,1,1,0
"Elizabeth Street Prospect SA 5082",347000,2009-05-01,557,95," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Elizabeth Street Prospect SA 5082",583000,2010-12-20,579,116," 3 Beds, 2 Baths, 1 Car Spaces, 2 Lock Up Garages, 2 Ensuites",3,2,1,2,2
"Elizabeth Street Prospect SA 5082",530000,2010-02-05,557,120," 3 Beds, 2 Baths",3,2,0,0,0
"Elizabeth Street Prospect SA 5082",475000,2010-08-11,579,100," 5 Beds, 3 Baths, 2 Car Spaces, 2 Lock Up Garages",5,3,2,2,0
"Farrant Street Prospect SA 5082",495000,2010-03-18,617,177," 4 Beds, 1 Baths, 2 Car Spaces",4,1,2,0,0
"Farrant Street Prospect SA 5082",660000,2009-09-16,622,200," 4 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",4,2,2,0,1
"Farrant Street Prospect SA 5082",410000,2010-10-06,622,89," 3 Beds, 3 Baths, 1 Car Spaces, 2 Lock Up Garages",3,3,1,2,0
"Flora Terrace Prospect SA 5082",760000,2010-01-19,696,179," 4 Beds, 2 Baths, 2 Car Spaces",4,2,2,0,0
"Flora Terrace Prospect SA 5082",770000,2009-11-20,742,153," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages",3,2,2,2,0
"Flora Terrace Prospect SA 5082",250000,2009-06-23,214,105,"",0,0,0,0,0
"Flora Terrace Prospect SA 5082",160000,2009-06-23,151,77," 2 Beds, 1 Baths",2,1,0,0,0
"Gladstone Road Prospect SA 5082",326200,2010-10-22,214,66," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",2,1,1,1,0
"Gladstone Road Prospect SA 5082",670000,2009-05-08,535,161," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Gladstone Road Prospect SA 5082",645000,2009-12-20,644,156," 4 Beds, 1 Baths, 3 Car Spaces, 1 Lock Up Garages",4,1,3,1,0
"Gladstone Road Prospect SA 5082",715000,2009-02-11,803,180," 2 Beds, 1 Baths, 1 Car Spaces, 2 Lock Up Garages, 1 Ensuites",2,1,1,2,1
"Gladstone Road Prospect SA 5082",4e+05,2009-06-29,642,76," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",2,1,1,1,0
"Gladstone Road Prospect SA 5082",427500,2009-05-25,604,133," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Gladstone Road Prospect SA 5082",530000,2010-07-21,427,159," 3 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",3,2,2,0,1
"Gladstone Road Prospect SA 5082",669000,2009-11-10,863,160," 3 Beds, 2 Baths, 5 Car Spaces, 4 Lock Up Garages",3,2,5,4,0
"Gladstone Road Prospect SA 5082",462500,2010-03-01,492,138," 4 Beds, 2 Baths, 2 Car Spaces, 1 Lock Up Garages",4,2,2,1,0
"Gloucester Street Prospect SA 5082",1470000,2010-12-16,1026,264," 4 Beds, 1 Baths, 1 Car Spaces, 4 Lock Up Garages",4,1,1,4,0
"Gloucester Street Prospect SA 5082",891000,2010-10-28,858,174," 4 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,1,1,1
"Gloucester Street Prospect SA 5082",1125333,2010-01-22,1240,280," 5 Beds, 3 Baths, 4 Car Spaces, 2 Lock Up Garages, 1 Ensuites",5,3,4,2,1
"Gloucester Street Prospect SA 5082",470000,2009-12-11,559,326," 4 Beds, 2 Baths, 1 Car Spaces",4,2,1,0,0
"Gloucester Street Prospect SA 5082",515000,2009-05-12,293,151," 2 Beds, 1 Baths, 1 Car Spaces, 2 Lock Up Garages",2,1,1,2,0
"Gordon Road Prospect SA 5082",715000,2010-06-10,624,159," 4 Beds, 1 Baths, 3 Car Spaces, 1 Lock Up Garages",4,1,3,1,0
"Gordon Road Prospect SA 5082",440000,2010-03-04,313,99," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",2,1,1,1,0
"Gordon Road Prospect SA 5082",577500,2010-09-28,624,114," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",3,1,2,1,0
"Gordon Road Prospect SA 5082",755000,2010-05-28,624,199," 3 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",3,2,2,0,1
"Gordon Road Prospect SA 5082",7e+05,2010-01-15,624,142," 3 Beds, 1 Baths",3,1,0,0,0
"Gordon Road Prospect SA 5082",563000,2010-02-12,624,118," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",3,1,2,1,0
"Graham Place Prospect SA 5082",905000,2010-09-14,1011,248," 6 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",6,2,2,2,1
"Graham Place Prospect SA 5082",4e+05,2009-11-12,506,135," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Grassmere Road Prospect SA 5082",8e+05,2010-10-29,975,125," 2 Beds, 1 Baths, 3 Car Spaces, 5 Lock Up Garages",2,1,3,5,0
"Gray Street Prospect SA 5082",385000,2009-07-30,270,115," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Guilford Avenue Prospect SA 5082",298500,2010-08-05,188,77," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Guilford Avenue Prospect SA 5082",415000,2009-01-23,824,111," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",3,1,2,1,0
"Harrington Street Prospect SA 5082",450000,2009-05-29,567,140," 4 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",4,1,1,1,0
"Harrington Street Prospect SA 5082",400500,2009-06-12,557,120," 3 Beds, 1 Baths, 2 Lock Up Garages",3,1,0,2,0
"Henrietta Street Prospect SA 5082",423000,2010-05-28,557,121," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Henrietta Street Prospect SA 5082",379000,2010-03-15,556,112," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Henrietta Street Prospect SA 5082",585000,2010-12-09,585,194," 4 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,1,1,1
"Highbury Street Prospect SA 5082",640000,2010-06-01,520,230," 4 Beds, 1 Baths, 2 Car Spaces",4,1,2,0,0
"Hudson Street Prospect SA 5082",502500,2009-07-24,638,126," 3 Beds, 1 Baths, 6 Car Spaces, 1 Lock Up Garages",3,1,6,1,0
"Hudson Street Prospect SA 5082",489000,2010-07-30,664,129," 3 Beds, 2 Baths, 1 Car Spaces",3,2,1,0,0
"James Street Prospect SA 5082",440000,2009-04-09,822,136," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Johns Road Prospect SA 5082",577500,2009-03-26,624,143," 3 Beds, 1 Baths, 4 Car Spaces",3,1,4,0,0
"King Street Prospect SA 5082",660000,2010-10-15,696,142," 3 Beds, 1 Baths, 3 Car Spaces",3,1,3,0,0
"Kintore Avenue Prospect SA 5082",820000,2010-06-04,624,194," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages",3,2,2,2,0
"Kintore Avenue Prospect SA 5082",370000,2009-01-09,657,108," 2 Beds, 1 Baths, 2 Car Spaces",2,1,2,0,0
"Kintore Avenue Prospect SA 5082",420000,2009-05-14,650,93," 2 Beds, 1 Baths, 2 Lock Up Garages",2,1,0,2,0
"Kintore Avenue Prospect SA 5082",725000,2009-01-28,618,176," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Koonga Avenue Prospect SA 5082",442000,2009-07-24,507,103," 4 Beds, 2 Baths, 1 Car Spaces",4,2,1,0,0
"Koonga Avenue Prospect SA 5082",630000,2009-07-27,529,230," 5 Beds, 2 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",5,2,2,1,1
"Labrina Avenue Prospect SA 5082",635000,2010-10-21,348,149," 4 Beds, 3 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,3,1,1,1
"Labrina Avenue Prospect SA 5082",495000,2010-01-11,297,119," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Labrina Avenue Prospect SA 5082",630000,2010-03-26,654,200," 4 Beds, 2 Baths, 1 Car Spaces, 1 Ensuites",4,2,1,0,1
"Labrina Avenue Prospect SA 5082",718000,2009-07-15,711,151," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Labrina Avenue Prospect SA 5082",950000,2010-09-10,711,231," 4 Beds, 2 Baths, 1 Car Spaces, 2 Ensuites",4,2,1,0,2
"Le Hunte Avenue Prospect SA 5082",745000,2009-08-20,613,125," 4 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,1,1,1
"Le Hunte Avenue Prospect SA 5082",711000,2009-12-20,355,228," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Le Hunte Avenue Prospect SA 5082",450000,2009-06-30,382,145," 3 Beds, 1 Baths, 1 Lock Up Garages, 1 Ensuites",3,1,0,1,1
"Le Hunte Avenue Prospect SA 5082",725400,2010-11-02,485,149," 3 Beds, 2 Baths, 3 Car Spaces",3,2,3,0,0
"Le Hunte Avenue Prospect SA 5082",370000,2010-03-23,664,124," 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",0,2,2,2,1
"Le Hunte Avenue Prospect SA 5082",611200,2009-11-26,664,124," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Le Hunte Avenue Prospect SA 5082",580000,2009-11-03,613,122," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,2,2,1
"Le Hunte Avenue Prospect SA 5082",595000,2010-09-13,613,124," 3 Beds, 1 Baths, 4 Car Spaces, 4 Lock Up Garages",3,1,4,4,0
"Lettie Street Prospect SA 5082",604000,2010-07-09,641,192," 4 Beds, 2 Baths, 1 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,1,2,1
"Lettie Street Prospect SA 5082",585000,2009-11-16,738,200," 4 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",4,2,2,0,1
"Linley Avenue Prospect SA 5082",570500,2009-01-14,731,151," 3 Beds, 2 Baths, 1 Lock Up Garages",3,2,0,1,0
"Linley Avenue Prospect SA 5082",615000,2010-01-14,731,175," 3 Beds, 1 Baths, 1 Car Spaces, 2 Lock Up Garages",3,1,1,2,0
"Linley Avenue Prospect SA 5082",438000,2009-12-09,731,122," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Livingstone Avenue Prospect SA 5082",366000,2009-04-17,357,145," 3 Beds, 2 Baths, 1 Car Spaces, 1 Ensuites",3,2,1,0,1
"Livingstone Avenue Prospect SA 5082",406000,2010-11-08,650,94," 2 Beds, 2 Baths, 3 Car Spaces, 1 Lock Up Garages",2,2,3,1,0
"Livingstone Avenue Prospect SA 5082",330000,2009-02-19,595,98," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Marian Place Prospect SA 5082",370000,2010-11-12,421,115," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Maud Street Prospect SA 5082",490000,2010-09-24,1086,85," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,1,1,1
"Maud Street Prospect SA 5082",375500,2009-03-03,340,110," 5 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",5,1,2,2,1
"Mendes Street Prospect SA 5082",330000,2009-01-08,704,74," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Michell Street Prospect SA 5082",282500,2009-07-28,307,63," 2 Beds",2,0,0,0,0
"Miller Street Prospect SA 5082",180000,2009-10-13,402,142," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Miller Street Prospect SA 5082",4e+05,2010-03-03,420,142," 3 Beds, 2 Baths, 3 Car Spaces, 3 Lock Up Garages, 1 Ensuites",3,2,3,3,1
"Milner Street Prospect SA 5082",685000,2010-04-14,362,160," 4 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,1,2,2,1
"Milner Street Prospect SA 5082",570000,2010-04-09,803,143," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Milner Street Prospect SA 5082",571000,2010-05-24,803,124," 2 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",2,1,2,1,0
"Milner Street Prospect SA 5082",90000,2009-05-04,675,113," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Milner Street Prospect SA 5082",630000,2009-08-20,803,136," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Moore Street Prospect SA 5082",535000,2010-12-20,504,180," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages",3,2,2,2,0
"Moore Street Prospect SA 5082",430000,2009-01-15,350,118," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",2,1,1,1,0
"Moore Street Prospect SA 5082",450000,2010-01-29,581,117," 2 Beds, 1 Baths, 1 Car Spaces, 2 Lock Up Garages",2,1,1,2,0
"Moore Street Prospect SA 5082",498500,2010-06-03,581,118," 3 Beds, 1 Baths, 2 Lock Up Garages",3,1,0,2,0
"Myrtle Street Prospect SA 5082",572000,2010-11-26,627,166," 4 Beds, 2 Baths, 1 Car Spaces",4,2,1,0,0
"Myrtle Street Prospect SA 5082",745000,2009-11-18,627,229," 4 Beds, 2 Baths, 4 Car Spaces, 1 Ensuites",4,2,4,0,1
"Myrtle Street Prospect SA 5082",470000,2009-07-29,745,100," 3 Beds, 1 Baths, 1 Car Spaces, 3 Lock Up Garages",3,1,1,3,0
"Olive Street Prospect SA 5082",551000,2009-06-19,627,130," 3 Beds, 1 Baths, 2 Lock Up Garages",3,1,0,2,0
"Olive Street Prospect SA 5082",3e+05,2009-02-18,627,93," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Olive Street Prospect SA 5082",458000,2010-06-30,360,130," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Palmer Street Prospect SA 5082",565000,2009-06-16,627,155," 4 Beds, 2 Baths, 1 Lock Up Garages, 1 Ensuites",4,2,0,1,1
"Palmer Street Prospect SA 5082",560000,2010-05-14,582,100," 4 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,1,1,1,1
"Percy Street Prospect SA 5082",670000,2009-04-08,728,137," 3 Beds, 1 Baths, 4 Car Spaces, 2 Lock Up Garages",3,1,4,2,0
"Percy Street Prospect SA 5082",360000,2010-05-28,174,58," 1 Beds, 1 Baths, 1 Car Spaces",1,1,1,0,0
"Percy Street Prospect SA 5082",325000,2009-05-01,174,72," 2 Beds, 1 Baths",2,1,0,0,0
"Percy Street Prospect SA 5082",530000,2009-08-21,480,136," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Princes Street Prospect SA 5082",418250,2009-09-27,696,84," 2 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",2,1,2,1,0
"Princes Street Prospect SA 5082",377500,2010-01-17,696,91," 2 Beds, 1 Baths, 1 Car Spaces",2,1,1,0,0
"Princes Street Prospect SA 5082",370000,2009-08-11,348,158," 3 Beds, 2 Baths, 5 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,5,2,1
"Prospect Road Prospect SA 5082",8e+05,2009-08-28,1560,167," 4 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",4,1,2,1,0
"Prospect Road Prospect SA 5082",338000,2009-12-03,18,106," 3 Beds, 2 Baths, 1 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,1,2,1
"Prospect Road Prospect SA 5082",322500,2010-10-18,19,106," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Prospect Road Prospect SA 5082",285000,2009-02-17,738,105," 2 Beds, 1 Baths, 2 Car Spaces",2,1,2,0,0
"Prospect Road Prospect SA 5082",570000,2009-11-09,901,130," 3 Beds, 1 Baths, 4 Car Spaces, 2 Lock Up Garages",3,1,4,2,0
"Prospect Terrace Prospect SA 5082",685000,2009-11-17,354,177," 3 Beds, 2 Baths, 2 Lock Up Garages, 1 Ensuites",3,2,0,2,1
"Prospect Terrace Prospect SA 5082",695000,2010-09-28,561,159," 4 Beds, 1 Baths, 4 Car Spaces",4,1,4,0,0
"Pulsford Road Prospect SA 5082",502500,2010-12-09,497,121," 2 Beds, 1 Baths",2,1,0,0,0
"Redin Street Prospect SA 5082",580000,2010-07-16,361,117," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,2,1,1
"Redin Street Prospect SA 5082",630000,2009-08-14,1010,136," 3 Beds, 1 Baths",3,1,0,0,0
"Redin Street Prospect SA 5082",362000,2010-09-28,232,105," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",2,1,1,1,0
"Redin Street Prospect SA 5082",411000,2009-07-16,464,100," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Regency Road Prospect SA 5082",383000,2009-12-08,778,120," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Regency Road Prospect SA 5082",325000,2010-05-04,392,105," 4 Beds, 2 Baths, 1 Car Spaces",4,2,1,0,0
"Regency Road Prospect SA 5082",170000,2010-02-01,778,129," 4 Beds, 1 Baths, 1 Lock Up Garages",4,1,0,1,0
"Regency Road Prospect SA 5082",130000,2010-01-15,190,102," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",2,1,1,1,0
"Regency Road Prospect SA 5082",450000,2010-04-30,812,92," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Regency Road Prospect SA 5082",320000,2009-07-09,524,96," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",2,1,1,1,0
"Regency Road Prospect SA 5082",385000,2010-02-05,370,140," 4 Beds, 1 Baths, 2 Car Spaces, 1 Ensuites",4,1,2,0,1
"Regency Road Prospect SA 5082",202000,2009-11-03,313,50," 1 Beds, 1 Baths, 1 Car Spaces",1,1,1,0,0
"Regency Road Prospect SA 5082",450000,2010-08-31,884,128," 3 Beds, 1 Baths, 1 Lock Up Garages",3,1,0,1,0
"Rose Street Prospect SA 5082",384000,2010-10-18,312,104," 2 Beds, 1 Baths, 1 Lock Up Garages",2,1,0,1,0
"Rose Street Prospect SA 5082",820000,2010-01-20,627,274," 6 Beds, 2 Baths, 5 Car Spaces, 1 Lock Up Garages",6,2,5,1,0
"Rose Street Prospect SA 5082",322000,2010-03-10,313,95,"",0,0,0,0,0
"Rose Street Prospect SA 5082",430000,2009-08-14,313,77," 2 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages",2,2,2,2,0
"Rose Street Prospect SA 5082",452000,2009-06-05,NA,140," 2 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",2,1,2,2,0
"Rose Street Prospect SA 5082",645000,2010-08-02,407,170," 1 Ensuites",0,0,0,0,1
"Rose Street Prospect SA 5082",657000,2010-08-04,407,170," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Rose Street Prospect SA 5082",565000,2009-04-16,373,171," 4 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,1,1,1
"Rose Street Prospect SA 5082",330000,2009-02-11,746,126,"",0,0,0,0,0
"Stuart Road Prospect SA 5082",469000,2010-08-30,330,155," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Te Anau Avenue Prospect SA 5082",405000,2009-05-01,NA,102," 2 Beds, 1 Baths, 3 Car Spaces",2,1,3,0,0
"Te Anau Avenue Prospect SA 5082",615000,2009-04-24,771,209," 5 Beds, 2 Baths, 3 Car Spaces, 2 Lock Up Garages, 1 Ensuites",5,2,3,2,1
"Te Anau Avenue Prospect SA 5082",850000,2010-05-20,759,182," 3 Beds, 2 Baths, 1 Ensuites",3,2,0,0,1
"Te Anau Avenue Prospect SA 5082",610000,2010-04-07,555,126," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Te Anau Avenue Prospect SA 5082",8e+05,2009-08-24,532,102," 4 Beds, 2 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,2,1,1
"Te Anau Avenue Prospect SA 5082",532500,2010-09-14,532,109," 3 Beds, 1 Baths, 4 Car Spaces, 1 Lock Up Garages",3,1,4,1,0
"Victoria Street Prospect SA 5082",902500,2010-10-21,771,248," 4 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",4,2,2,0,1
"Victoria Street Prospect SA 5082",590000,2010-12-10,403,139," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Victoria Street Prospect SA 5082",6e+05,2010-12-22,771,133," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",3,1,2,1,0
"Victoria Street Prospect SA 5082",556100,2010-01-31,771,140," 2 Beds, 1 Baths, 1 Car Spaces",2,1,1,0,0
"Victoria Street Prospect SA 5082",554500,2009-01-23,696,149," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Vine Street Prospect SA 5082",652000,2010-10-27,627,170," 4 Beds, 1 Baths, 3 Car Spaces",4,1,3,0,0
"Vine Street Prospect SA 5082",960000,2009-09-24,627,190," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 2 Ensuites",4,2,2,2,2
"Vine Street Prospect SA 5082",588000,2010-03-15,527,204," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Vine Street Prospect SA 5082",555000,2010-04-06,791,110," 3 Beds, 1 Baths, 2 Lock Up Garages",3,1,0,2,0
"Vine Street Prospect SA 5082",1000,2009-09-30,659,100,"",0,0,0,0,0
"Vine Street Prospect SA 5082",210000,2010-02-11,231,114," 2 Beds, 2 Baths, 1 Car Spaces, 2 Lock Up Garages, 1 Ensuites",2,2,1,2,1
"Warren Avenue Prospect SA 5082",570000,2010-11-29,824,128," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Warren Avenue Prospect SA 5082",5e+05,2009-07-22,731,120," 3 Beds, 1 Baths, 6 Car Spaces, 6 Lock Up Garages, 1 Ensuites",3,1,6,6,1
"Warren Avenue Prospect SA 5082",487000,2010-08-26,443,117," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Warren Avenue Prospect SA 5082",485000,2010-08-13,430,130," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Warren Avenue Prospect SA 5082",575000,2009-05-14,612,231," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 2 Ensuites",4,2,2,2,2
"Watkins Street Prospect SA 5082",508525,2009-08-11,NA,217," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Watkins Street Prospect SA 5082",475000,2009-06-05,357,134," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Willcox Avenue Prospect SA 5082",750000,2009-05-15,812,154," 3 Beds, 2 Baths, 1 Lock Up Garages, 1 Ensuites",3,2,0,1,1
"Willcox Avenue Prospect SA 5082",990000,2010-07-13,1046,185," 3 Beds, 1 Baths, 3 Car Spaces, 4 Lock Up Garages",3,1,3,4,0
"Willcox Avenue Prospect SA 5082",680000,2010-02-03,970,154," 3 Beds, 1 Baths, 1 Lock Up Garages",3,1,0,1,0
"William Street Prospect SA 5082",690000,2010-04-23,457,118,"",0,0,0,0,0
"William Street Prospect SA 5082",690000,2010-04-23,328,118,"",0,0,0,0,0
"William Street Prospect SA 5082",521900,2010-02-25,822,151," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages",4,2,2,2,0
"Wilson Street Prospect SA 5082",335000,2009-06-19,189,93," 2 Beds, 1 Baths, 1 Car Spaces",2,1,1,0,0
"York Street Prospect SA 5082",450000,2009-01-30,696,162," 3 Beds, 2 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,2,1,1
"York Street Prospect SA 5082",555500,2010-07-09,696,130," 3 Beds, 1 Baths, 4 Car Spaces",3,1,4,0,0
"Airlie Avenue Prospect SA 5082",691000,2012-10-15,650,185," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Airlie Avenue Prospect SA 5082",510000,2011-08-29,652,138," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Airlie Avenue Prospect SA 5082",215000,2011-11-22,650,155," 4 Beds, 1 Baths",4,1,0,0,0
"Alabama Avenue Prospect SA 5082",190000,2011-06-27,650,108," 2 Beds, 1 Baths, 4 Lock Up Garages",2,1,0,4,0
"Alabama Avenue Prospect SA 5082",447000,2011-04-20,650,127," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",2,1,1,1,0
"Alabama Avenue Prospect SA 5082",410000,2012-09-12,651,105," 4 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",4,1,2,2,0
"Alabama Avenue Prospect SA 5082",356000,2012-04-30,650,127," 2 Beds, 1 Baths, 3 Lock Up Garages",2,1,0,3,0
