"street","sale_price","sale_date","area","eq_area","atts","beds","baths","car_space","garage","ensuite"
"Sharlene Court Athelstone SA 5076",326250,2007-04-13,560,122," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Shaw Street Athelstone SA 5076",1679000,2006-12-22,589,106,"",0,0,0,0,0
"Shaw Street Athelstone SA 5076",370000,2008-07-11,622,150,"",0,0,0,0,0
"Shelton Drive Athelstone SA 5076",390000,2008-01-26,647,151," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Shelton Drive Athelstone SA 5076",402500,2007-07-04,350,165," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Shelton Drive Athelstone SA 5076",325000,2008-02-05,600,108," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Shelton Drive Athelstone SA 5076",355000,2009-06-23,571,120," 3 Beds, 2 Baths, 4 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,4,2,1
"Sheoak Drive Athelstone SA 5076",325000,2006-10-24,706,145," 3 Beds, 1 Ensuites",3,0,0,0,1
"Sheoak Drive Athelstone SA 5076",402000,2006-06-20,916,133," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Shepherdson Road Athelstone SA 5076",410000,2008-05-29,839,192," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Spartan Crescent Athelstone SA 5076",240000,2006-10-10,708,167," 3 Beds, 2 Baths, 2 Car Spaces",3,2,2,0,0
"Springfield Avenue Athelstone SA 5076",335000,2008-10-24,442,127," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Stradbroke Road Athelstone SA 5076",268000,2008-01-18,434,96," 3 Beds, 2 Baths, 2 Car Spaces",3,2,2,0,0
"Stradbroke Road Athelstone SA 5076",350000,2009-08-14,390,172," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Stradbroke Road Athelstone SA 5076",390000,2008-05-29,811,98," 1 Baths",0,1,0,0,0
"Studley Drive Athelstone SA 5076",595000,2007-11-16,752,213,"",0,0,0,0,0
"Sunhaven Avenue Athelstone SA 5076",350000,2008-11-03,767,129," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages",3,2,1,1,0
"Sunhaven Avenue Athelstone SA 5076",181333,2007-04-13,757,105," 3 Beds, 2 Baths, 2 Lock Up Garages, 1 Ensuites",3,2,0,2,1
"Sunhaven Avenue Athelstone SA 5076",440754,2007-12-14,714,180," 4 Beds, 1 Baths, 3 Car Spaces, 1 Lock Up Garages",4,1,3,1,0
"Sunset Strp Athelstone SA 5076",225000,2007-08-26,758,91," 2 Beds, 1 Baths, 2 Car Spaces",2,1,2,0,0
"Sunset Strp Athelstone SA 5076",376000,2007-12-20,390,122," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,1,1,1
"Telethon Avenue Athelstone SA 5076",415000,2008-10-03,745,167," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Telethon Avenue Athelstone SA 5076",378000,2007-12-17,739,144," 3 Beds, 1 Baths, 1 Lock Up Garages",3,1,0,1,0
"Telethon Avenue Athelstone SA 5076",370000,2007-06-14,749,114," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Telopea Drive Athelstone SA 5076",160000,2007-03-21,715,230," 1 Ensuites",0,0,0,0,1
"Tempest Street Athelstone SA 5076",395000,2007-02-16,600,160," 4 Beds, 3 Baths, 1 Car Spaces, 3 Lock Up Garages, 1 Ensuites",4,3,1,3,1
"Tenneal Street Athelstone SA 5076",338000,2007-01-12,570,145," 3 Beds, 2 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,2,1,1
"The Dress Circle Athelstone SA 5076",685000,2009-11-11,920,291," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"The Dress Circle Athelstone SA 5076",545540,2009-09-11,754,204," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"The Dress Circle Athelstone SA 5076",750000,2006-02-28,856,404," 5 Beds, 3 Baths, 2 Car Spaces, 4 Lock Up Garages, 1 Ensuites",5,3,2,4,1
"Theodore Avenue Athelstone SA 5076",536000,2007-10-04,500,268," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Theodore Avenue Athelstone SA 5076",363000,2009-04-15,427,162," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Tim Place Athelstone SA 5076",460000,2007-04-02,533,227," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Tom Packer Drive Athelstone SA 5076",475000,2009-05-25,513,218," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Tom Packer Drive Athelstone SA 5076",487500,2009-11-12,420,190," 3 Beds, 2 Baths, 2 Lock Up Garages, 1 Ensuites",3,2,0,2,1
"Tom Packer Drive Athelstone SA 5076",440000,2008-07-24,616,162," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Tom Packer Drive Athelstone SA 5076",427000,2009-11-30,445,142," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Tom Packer Drive Athelstone SA 5076",610000,2009-12-01,519,243," 4 Beds, 3 Baths, 2 Lock Up Garages, 1 Ensuites",4,3,0,2,1
"Tom Packer Drive Athelstone SA 5076",550000,2007-12-07,623,227," 3 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",3,2,2,0,1
"Tom Packer Drive Athelstone SA 5076",580000,2007-03-15,713,337," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Tom Packer Drive Athelstone SA 5076",760000,2008-06-10,814,256," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Tom Packer Drive Athelstone SA 5076",650000,2006-05-31,691,321," 4 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",4,2,2,0,1
"Torrensview Road Athelstone SA 5076",305000,2007-09-05,595,129," 4 Beds, 1 Baths, 1 Car Spaces",4,1,1,0,0
"Torrensview Road Athelstone SA 5076",3e+05,2007-10-24,687,147," 4 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,1,1,1
"Tracy Court Athelstone SA 5076",5e+05,2008-03-25,652,223," 5 Beds, 3 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",5,3,2,2,1
"Victoria Avenue Athelstone SA 5076",340000,2007-04-16,584,162," 3 Beds, 2 Baths, 1 Car Spaces, 3 Lock Up Garages, 1 Ensuites",3,2,1,3,1
"Vincent Avenue Athelstone SA 5076",350000,2008-06-26,702,107," 3 Beds, 1 Baths",3,1,0,0,0
"Vincent Avenue Athelstone SA 5076",307000,2007-05-24,702,102," 2 Beds, 1 Baths, 1 Lock Up Garages",2,1,0,1,0
"Vincent Avenue Athelstone SA 5076",250000,2006-05-11,711,93," 3 Beds, 1 Baths",3,1,0,0,0
"Vincent Avenue Athelstone SA 5076",335000,2006-09-14,351,156," 3 Beds, 2 Baths, 1 Car Spaces, 2 Ensuites",3,2,1,0,2
"Vincent Avenue Athelstone SA 5076",385000,2008-10-16,705,93," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages",3,2,2,2,0
"Vincent Avenue Athelstone SA 5076",365000,2007-10-04,351,139," 4 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,1,1,1
"Wicklow Avenue Athelstone SA 5076",150000,2006-03-31,780,130," 3 Beds",3,0,0,0,0
"Wicklow Avenue Athelstone SA 5076",265000,2007-08-08,734,98," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,1,1,1
"Wicklow Avenue Athelstone SA 5076",317000,2009-12-03,725,94," 3 Beds, 2 Baths, 2 Car Spaces, 1 Lock Up Garages",3,2,2,1,0
"Wistaria Grove Athelstone SA 5076",411000,2009-08-26,678,303," 5 Beds, 2 Baths, 2 Lock Up Garages",5,2,0,2,0
"Wistaria Grove Athelstone SA 5076",440000,2009-12-29,589,148," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Wistaria Grove Athelstone SA 5076",526000,2008-07-06,624,272," 5 Beds, 3 Baths, 2 Car Spaces, 3 Lock Up Garages, 3 Ensuites",5,3,2,3,3
"Woodlands Road Athelstone SA 5076",435000,2009-03-31,789,131," 4 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",4,2,2,0,1
"Woodlands Road Athelstone SA 5076",565000,2009-07-29,727,248," 4 Beds, 3 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,3,2,2,1
"Addison Avenue Athelstone SA 5076",380000,2013-10-08,765,138," 3 Beds, 3 Baths, 1 Ensuites",3,3,0,0,1
"Addison Avenue Athelstone SA 5076",331000,2013-08-23,757,142," 2 Beds, 1 Baths, 1 Car Spaces",2,1,1,0,0
"Addison Avenue Athelstone SA 5076",480000,2013-12-05,351,195," 2 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",2,1,2,2,1
"Addison Avenue Athelstone SA 5076",368000,2013-04-29,408,95," 2 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",2,1,2,2,0
"Addison Avenue Athelstone SA 5076",852500,2010-01-21,2070,369," 5 Beds, 3 Baths, 6 Car Spaces, 1 Ensuites",5,3,6,0,1
"Adela Crescent Athelstone SA 5076",468000,2010-09-28,732,188," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Adela Crescent Athelstone SA 5076",367000,2010-07-29,577,119," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",3,1,2,1,0
"Adela Crescent Athelstone SA 5076",80000,2010-06-08,590,134," 3 Beds, 2 Baths, 2 Car Spaces",3,2,2,0,0
"Adela Crescent Athelstone SA 5076",522500,2010-11-19,629,212," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Adela Crescent Athelstone SA 5076",495000,2010-10-29,609,160," 4 Beds, 2 Baths, 2 Car Spaces, 3 Lock Up Garages, 1 Ensuites",4,2,2,3,1
"Anna Court Athelstone SA 5076",388000,2013-11-27,556,128," 3 Beds, 2 Baths, 1 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,1,2,1
"Anna Court Athelstone SA 5076",420000,2013-05-30,721,154," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Antares Way Athelstone SA 5076",980000,2011-04-08,1682,319," 4 Beds, 3 Baths, 1 Car Spaces, 2 Lock Up Garages, 2 Ensuites",4,3,1,2,2
"Antares Way Athelstone SA 5076",365000,2012-05-17,601,123," 4 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",4,1,1,1,0
"Antares Way Athelstone SA 5076",478000,2013-12-04,626,170," 4 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages",4,2,1,1,0
"Armagh Street Athelstone SA 5076",3e+05,2013-10-24,346,95," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Armagh Street Athelstone SA 5076",365000,2011-02-25,711,98," 3 Beds, 1 Baths, 2 Lock Up Garages",3,1,0,2,0
"Armagh Street Athelstone SA 5076",318500,2012-11-23,681,98," 3 Beds, 1 Baths, 3 Car Spaces",3,1,3,0,0
"Aveston Avenue Athelstone SA 5076",355000,2011-07-07,311,132," 2 Beds, 1 Baths, 1 Lock Up Garages",2,1,0,1,0
"Banksia Crescent Athelstone SA 5076",690000,2012-07-31,844,348," 4 Beds, 3 Baths, 4 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,3,4,2,1
"Banksia Crescent Athelstone SA 5076",480500,2010-03-26,746,178," 3 Beds, 3 Baths, 1 Lock Up Garages",3,3,0,1,0
"Bellview Drive Athelstone SA 5076",640000,2013-11-14,955,267," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Bellview Drive Athelstone SA 5076",440000,2011-12-08,741,187," 4 Beds, 2 Baths, 1 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,1,2,1
"Bellview Drive Athelstone SA 5076",650000,2011-12-15,371,227," 4 Beds, 2 Baths, 1 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,1,2,1
"Bellview Drive Athelstone SA 5076",620000,2013-11-14,715,259," 4 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",4,2,2,0,1
"Bermuda Court Athelstone SA 5076",761045,2013-03-27,1904,310," 5 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",5,2,2,2,1
"Berry Fry Avenue Athelstone SA 5076",655000,2010-01-15,770,218," 3 Beds, 2 Baths, 2 Lock Up Garages, 1 Ensuites",3,2,0,2,1
"Bilney Drive Athelstone SA 5076",420000,2012-05-08,462,160," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Bilney Drive Athelstone SA 5076",405000,2012-03-07,363,149," 3 Beds, 2 Baths, 1 Lock Up Garages, 1 Ensuites",3,2,0,1,1
"Bilney Drive Athelstone SA 5076",636000,2011-04-29,809,242," 5 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",5,2,2,2,1
"Bilney Drive Athelstone SA 5076",640000,2012-06-26,777,227," 2 Beds, 2 Baths, 2 Car Spaces, 4 Lock Up Garages, 1 Ensuites",2,2,2,4,1
"Bluegum Court Athelstone SA 5076",547000,2013-09-16,634,214," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Bluegum Court Athelstone SA 5076",510000,2010-04-22,630,202," 4 Beds, 2 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,2,1,1
"Bluegum Court Athelstone SA 5076",590000,2011-03-17,1197,212," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Bradbrook Road Athelstone SA 5076",550000,2012-08-03,1962,231," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Bradbrook Road Athelstone SA 5076",335000,2010-01-07,723,98," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Bridget Street Athelstone SA 5076",485500,2010-02-01,645,185," 4 Beds, 2 Baths, 1 Car Spaces, 2 Lock Up Garages",4,2,1,2,0
"Bridget Street Athelstone SA 5076",380000,2013-06-17,583,170," 4 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,1,1,1
"Brookside Road Athelstone SA 5076",385500,2013-07-19,885,110," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Burnbank Grove Athelstone SA 5076",420000,2013-06-27,679,176," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",3,1,2,1,0
"Burnbank Grove Athelstone SA 5076",401000,2011-01-27,742,185," 4 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",4,1,1,1,0
"Burnbank Grove Athelstone SA 5076",420000,2010-10-13,819,135," 4 Beds, 1 Baths, 1 Car Spaces, 2 Lock Up Garages",4,1,1,2,0
"Burnbank Grove Athelstone SA 5076",410000,2011-01-16,889,146," 3 Beds, 1 Baths, 4 Car Spaces, 2 Lock Up Garages",3,1,4,2,0
"Burnbank Grove Athelstone SA 5076",6e+05,2010-12-09,883,237," 4 Beds, 2 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,2,1,1
"Burnbank Grove Athelstone SA 5076",383500,2012-07-31,648,127," 3 Beds, 1 Baths, 1 Car Spaces, 2 Lock Up Garages",3,1,1,2,0
"Burton Road Athelstone SA 5076",650000,2010-04-06,542,473," 7 Beds, 3 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",7,3,2,2,1
"Burton Road Athelstone SA 5076",4e+05,2010-02-25,1090,103," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Burton Road Athelstone SA 5076",398000,2013-04-15,522,150," 3 Beds, 1 Baths, 1 Car Spaces, 2 Lock Up Garages",3,1,1,2,0
"Burton Road Athelstone SA 5076",407500,2013-10-01,330,168," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Burton Road Athelstone SA 5076",440000,2013-12-20,341,151," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Carlow Avenue Athelstone SA 5076",366500,2010-08-24,702,109," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Carolyn Grove Athelstone SA 5076",320000,2010-08-09,577,136," 3 Beds, 2 Baths, 2 Car Spaces",3,2,2,0,0
"Carolyn Grove Athelstone SA 5076",435000,2013-04-18,757,159," 3 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",3,2,2,0,1
"Castle Street Athelstone SA 5076",4e+05,2011-11-10,744,330," 4 Beds, 2 Baths, 3 Car Spaces, 2 Lock Up Garages",4,2,3,2,0
"Christie Court Athelstone SA 5076",325000,2013-07-15,752,135," 4 Beds, 1 Baths, 1 Car Spaces",4,1,1,0,0
"Christie Court Athelstone SA 5076",5e+05,2013-01-11,1102,259," 4 Beds, 2 Baths, 3 Car Spaces, 3 Lock Up Garages, 1 Ensuites",4,2,3,3,1
"Christie Court Athelstone SA 5076",315000,2011-02-07,902,137," 4 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",4,1,1,1,0
"Clare Avenue Athelstone SA 5076",430000,2013-08-30,720,154," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Clare Avenue Athelstone SA 5076",465000,2013-05-22,462,180," 3 Beds, 2 Baths, 1 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,1,2,1
"Clarence Drive Athelstone SA 5076",449000,2012-11-05,386,153," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Clement Road Athelstone SA 5076",417000,2012-03-05,837,147," 3 Beds, 2 Baths, 1 Car Spaces, 1 Ensuites",3,2,1,0,1
"Clement Road Athelstone SA 5076",380000,2012-06-12,851,111," 3 Beds, 1 Baths, 3 Car Spaces",3,1,3,0,0
"Clement Road Athelstone SA 5076",715000,2013-04-12,1278,390," 6 Beds, 3 Baths, 1 Ensuites",6,3,0,0,1
"Clydesdale Court Athelstone SA 5076",775000,2010-01-07,823,311," 5 Beds, 2 Baths, 3 Car Spaces, 3 Lock Up Garages",5,2,3,3,0
"Conlon Rise Athelstone SA 5076",655000,2010-07-16,766,237," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Conlon Rise Athelstone SA 5076",740000,2011-12-09,755,344," 4 Beds, 3 Baths, 6 Car Spaces, 1 Ensuites",4,3,6,0,1
"Conlon Rise Athelstone SA 5076",622000,2012-10-26,886,225," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Conlon Rise Athelstone SA 5076",622000,2010-10-21,704,296," 4 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",4,2,2,0,1
"Coulls Road Athelstone SA 5076",475000,2010-03-25,351,160," 1 Ensuites",0,0,0,0,1
"Coulls Road Athelstone SA 5076",480000,2010-03-26,351,160," 3 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",3,2,2,0,1
"Coventry Drive Athelstone SA 5076",425000,2013-12-18,766,200," 4 Beds, 2 Baths, 2 Car Spaces",4,2,2,0,0
"Coventry Drive Athelstone SA 5076",365000,2011-04-15,705,132," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Coventry Drive Athelstone SA 5076",385000,2010-06-29,680,104," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Cyril-John Court Athelstone SA 5076",590000,2010-04-08,922,218," 4 Beds, 2 Baths, 3 Car Spaces, 3 Lock Up Garages, 1 Ensuites",4,2,3,3,1
"Dalwitz Court Athelstone SA 5076",472000,2011-06-24,500,200," 4 Beds, 2 Baths, 1 Car Spaces, 1 Ensuites",4,2,1,0,1
"Darryl Avenue Athelstone SA 5076",240000,2012-04-30,500,142," 3 Beds, 2 Baths",3,2,0,0,0
"Demeter Avenue Athelstone SA 5076",333000,2011-05-11,677,130," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Demeter Avenue Athelstone SA 5076",474425,2013-11-28,1327,135," 4 Beds, 2 Baths, 2 Car Spaces, 1 Lock Up Garages",4,2,2,1,0
"Demeter Avenue Athelstone SA 5076",520000,2011-12-08,688,246," 4 Beds, 3 Baths, 4 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,3,4,2,1
"Demeter Avenue Athelstone SA 5076",400575,2013-11-23,766,110," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Demeter Avenue Athelstone SA 5076",470000,2011-05-27,882,206," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Dinham Court Athelstone SA 5076",750000,2013-01-29,838,310," 4 Beds, 2 Baths, 2 Car Spaces, 5 Lock Up Garages, 1 Ensuites",4,2,2,5,1
"Dinham Road Athelstone SA 5076",550000,2012-02-23,546,190," 4 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",4,2,2,0,1
"Dinham Road Athelstone SA 5076",490000,2012-06-15,501,196," 4 Beds, 2 Baths, 1 Car Spaces, 1 Ensuites",4,2,1,0,1
"Dolling Court Athelstone SA 5076",460000,2010-03-04,450,136," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Dolling Court Athelstone SA 5076",392000,2012-09-27,425,152," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,2,1,1
"Elizabeth Street Athelstone SA 5076",410000,2010-05-04,720,130," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Ellen Street Athelstone SA 5076",390000,2013-04-19,592,120," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",3,1,2,1,0
"Ellen Street Athelstone SA 5076",465000,2010-08-19,579,176," 4 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",4,2,2,0,1
"Emanuel Street Athelstone SA 5076",465000,2013-11-13,548,139," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Emanuel Street Athelstone SA 5076",505000,2012-01-17,444,189," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Emerald Court Athelstone SA 5076",455000,2010-05-13,687,155," 5 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",5,2,2,2,1
"Emerald Court Athelstone SA 5076",401500,2010-07-19,654,141," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Emes Court Athelstone SA 5076",466000,2011-07-04,827,161," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Emes Court Athelstone SA 5076",475000,2011-08-11,735,166," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Everest Avenue Athelstone SA 5076",4e+05,2013-03-26,642,113," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Everest Avenue Athelstone SA 5076",422000,2013-09-12,689,155," 3 Beds, 1 Baths, 1 Car Spaces, 2 Lock Up Garages",3,1,1,2,0
"Ey Court Athelstone SA 5076",6e+05,2013-12-30,700,234," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Fox Avenue Athelstone SA 5076",355000,2011-07-18,937,95," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Fox Avenue Athelstone SA 5076",101022,2011-11-07,635,130," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Fox Avenue Athelstone SA 5076",385000,2013-09-19,1187,128," 4 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",4,2,2,0,1
"Francie Court Athelstone SA 5076",315000,2010-04-21,646,135," 4 Beds, 2 Baths, 2 Car Spaces",4,2,2,0,0
"Galaxy Way Athelstone SA 5076",437000,2011-04-13,578,132," 3 Beds, 2 Baths, 1 Car Spaces, 1 Ensuites",3,2,1,0,1
"Galaxy Way Athelstone SA 5076",387000,2012-08-09,568,141," 3 Beds, 2 Baths, 1 Car Spaces, 1 Ensuites",3,2,1,0,1
"Galaxy Way Athelstone SA 5076",499000,2011-06-08,555,175," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",3,1,2,1,0
"Galaxy Way Athelstone SA 5076",441500,2011-12-08,537,162," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Geary Place Athelstone SA 5076",380000,2010-11-29,597,126," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Geary Place Athelstone SA 5076",3e+05,2013-06-20,602,137," 3 Beds, 2 Baths, 4 Car Spaces, 2 Lock Up Garages",3,2,4,2,0
"Geary Place Athelstone SA 5076",4e+05,2010-11-01,605,143," 4 Beds, 2 Baths, 1 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,1,2,1
"Gembrook Road Athelstone SA 5076",60000,2013-11-21,659,109," 3 Beds, 1 Baths, 3 Car Spaces, 1 Lock Up Garages",3,1,3,1,0
"Gembrook Road Athelstone SA 5076",420000,2013-05-17,361,170," 4 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,1,1,1
"Gembrook Road Athelstone SA 5076",475000,2013-11-22,361,170," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Gembrook Road Athelstone SA 5076",405000,2010-04-30,748,120," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Gladys Crescent Athelstone SA 5076",50000,2012-12-11,692,110," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Gladys Crescent Athelstone SA 5076",390000,2011-12-09,754,122," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Gorge Road Athelstone SA 5076",325000,2010-07-13,427,123," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
