"street","sale_price","sale_date","area","eq_area","atts","beds","baths","car_space","garage","ensuite"
"Alton Avenue Magill SA 5072",340000,2007-02-05,363,156," 3 Beds, 2 Baths, 2 Lock Up Garages, 1 Ensuites",3,2,0,2,1
"Alton Avenue Magill SA 5072",450000,2009-05-25,350,156," 3 Beds, 2 Baths, 2 Lock Up Garages, 1 Ensuites",3,2,0,2,1
"Angas Road Magill SA 5072",445000,2010-08-09,404,190," 3 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",3,2,2,0,1
"Angas Road Magill SA 5072",689500,2010-08-26,851,173," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages",4,2,2,2,0
"Armson Avenue Magill SA 5072",563000,2010-07-15,815,125," 4 Beds, 1 Baths, 1 Car Spaces",4,1,1,0,0
"Armson Avenue Magill SA 5072",695000,2008-02-13,1069,210," 3 Beds, 2 Baths, 3 Car Spaces, 2 Lock Up Garages",3,2,3,2,0
"Armson Avenue Magill SA 5072",565000,2007-05-10,831,170," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Arthur Street Magill SA 5072",515000,2007-01-31,723,264," 5 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",5,2,2,0,1
"Arthur Street Magill SA 5072",361000,2007-06-18,681,111," 3 Beds, 1 Baths",3,1,0,0,0
"Arthur Street Magill SA 5072",330000,2007-01-31,695,119," 1 Baths, 2 Car Spaces",0,1,2,0,0
"Arthur Street Magill SA 5072",511000,2010-03-03,352,150," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Arthur Street Magill SA 5072",485000,2008-12-18,351,151," 3 Beds, 1 Baths, 2 Lock Up Garages, 1 Ensuites",3,1,0,2,1
"Arthur Street Magill SA 5072",410000,2007-06-25,973,90," 3 Beds, 2 Baths, 2 Lock Up Garages, 1 Ensuites",3,2,0,2,1
"Arthur Street Magill SA 5072",565000,2009-07-30,492,216," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 2 Ensuites",3,2,1,1,2
"Arthur Street Magill SA 5072",451200,2010-03-04,668,127," 4 Beds, 2 Baths, 1 Car Spaces",4,2,1,0,0
"Arthur Street Magill SA 5072",411000,2007-11-05,392,129," 3 Beds, 1 Baths, 1 Car Spaces, 1 Ensuites",3,1,1,0,1
"Arthur Street Magill SA 5072",465000,2010-07-26,392,129," 3 Beds, 1 Baths, 2 Lock Up Garages",3,1,0,2,0
"Arthur Street Magill SA 5072",4e+05,2007-07-11,405,140," 3 Beds, 2 Baths, 1 Car Spaces, 1 Ensuites",3,2,1,0,1
"Arthur Street Magill SA 5072",411000,2007-11-01,405,140," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Arthur Street Magill SA 5072",5e+05,2009-10-13,811,128," 4 Beds, 1 Baths, 2 Car Spaces",4,1,2,0,0
"Ash Grove Magill SA 5072",703000,2009-03-23,836,220," 4 Beds, 1 Baths, 4 Car Spaces, 2 Lock Up Garages",4,1,4,2,0
"Balmoral Avenue Magill SA 5072",572000,2010-11-18,967,140," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Balmoral Avenue Magill SA 5072",442500,2007-08-17,404,164," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Balmoral Avenue Magill SA 5072",345000,2007-02-16,348,148," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Balmoral Avenue Magill SA 5072",455000,2008-07-07,300,127," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Balmoral Avenue Magill SA 5072",415000,2009-10-30,708,101," 2 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",2,1,2,2,0
"Balmoral Avenue Magill SA 5072",470000,2008-11-18,690,117," 3 Beds, 1 Baths, 2 Car Spaces, 1 Ensuites",3,1,2,0,1
"Barnes Avenue Magill SA 5072",327500,2008-01-23,242,100," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Barnes Avenue Magill SA 5072",630000,2010-05-26,399,155," 3 Beds, 2 Baths, 1 Car Spaces, 1 Ensuites",3,2,1,0,1
"Barnes Avenue Magill SA 5072",557250,2010-10-29,877,105," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Barnes Avenue Magill SA 5072",405000,2007-07-18,401,110," 2 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",2,1,2,1,0
"Barnes Avenue Magill SA 5072",820000,2010-07-02,1093,219," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Barnes Avenue Magill SA 5072",520000,2009-07-31,696,125," 3 Beds, 1 Baths",3,1,0,0,0
"Barons Street Magill SA 5072",403500,2008-10-14,349,128," 2 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",2,1,2,1,0
"Bennett Crescent Magill SA 5072",491500,2009-11-30,578,153," 4 Beds, 1 Baths, 2 Car Spaces",4,1,2,0,0
"Blanche Avenue Magill SA 5072",350000,2008-09-26,627,104," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Bonython Avenue Magill SA 5072",580000,2010-07-29,689,150," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",3,1,2,1,0
"Bonython Avenue Magill SA 5072",415000,2007-10-05,756,117," 3 Beds, 2 Baths, 4 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,4,2,1
"Bonython Avenue Magill SA 5072",540000,2008-06-23,379,169," 1 Ensuites",0,0,0,0,1
"Bonython Avenue Magill SA 5072",530000,2008-06-30,386,173," 1 Ensuites",0,0,0,0,1
"Briant Road Magill SA 5072",380000,2009-02-19,459,108," 3 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",3,2,2,0,1
"Briant Road Magill SA 5072",380500,2007-04-20,886,103," 3 Beds, 1 Baths, 1 Lock Up Garages",3,1,0,1,0
"Briant Road Magill SA 5072",307100,2008-06-09,445,213," 3 Beds, 3 Baths, 1 Car Spaces, 1 Lock Up Garages, 3 Ensuites",3,3,1,1,3
"Briant Road Magill SA 5072",20000,2008-07-31,720,160," 3 Beds, 1 Baths, 2 Lock Up Garages",3,1,0,2,0
"Briant Road Magill SA 5072",650000,2010-10-08,600,125," 4 Beds, 2 Baths, 2 Car Spaces",4,2,2,0,0
"Briant Road Magill SA 5072",552000,2007-11-30,697,136," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,1,1,1
"Briant Road Magill SA 5072",375000,2009-03-06,242,96," 2 Beds, 1 Baths, 1 Lock Up Garages",2,1,0,1,0
"Briant Road Magill SA 5072",387000,2007-10-19,242,96," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",2,1,1,1,0
"Bricknell Street Magill SA 5072",530000,2009-09-03,416,177," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Bricknell Street Magill SA 5072",450000,2009-10-09,350,132," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Bricknell Street Magill SA 5072",470000,2008-08-14,402,164," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Bricknell Street Magill SA 5072",370000,2010-05-27,186,88," 2 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",2,2,1,1,1
"Bricknell Street Magill SA 5072",362000,2009-12-21,209,88," 2 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages",2,2,1,1,0
"Bricknell Street Magill SA 5072",340000,2009-12-01,147,85," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",2,1,1,1,1
"Bricknell Street Magill SA 5072",373500,2010-08-20,146,85," 2 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",2,1,2,1,0
"Brookside Avenue Magill SA 5072",710000,2010-07-22,381,230," 4 Beds, 2 Baths, 1 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,1,2,1
"Brougham Street Magill SA 5072",580000,2009-07-13,678,158," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Brougham Street Magill SA 5072",590000,2007-03-22,718,163," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Brougham Street Magill SA 5072",5e+05,2009-01-15,677,132," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Brougham Street Magill SA 5072",625000,2010-12-09,715,185," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Brougham Street Magill SA 5072",460000,2009-03-24,664,80," 2 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",2,1,2,1,0
"Bundey Street Magill SA 5072",452000,2008-04-09,740,102," 4 Beds, 2 Baths, 1 Car Spaces, 2 Lock Up Garages",4,2,1,2,0
"Bundey Street Magill SA 5072",389000,2007-04-10,413,127," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Bundey Street Magill SA 5072",415000,2008-12-19,600,88," 2 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",2,1,2,1,0
"Bundey Street Magill SA 5072",471000,2007-12-14,604,120," 4 Beds, 2 Baths, 2 Car Spaces, 1 Lock Up Garages",4,2,2,1,0
"Bundey Street Magill SA 5072",540000,2008-09-12,614,155," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Bundey Street Magill SA 5072",605000,2008-05-16,669,150," 4 Beds, 1 Baths, 2 Car Spaces, 3 Lock Up Garages",4,1,2,3,0
"Bundey Street Magill SA 5072",685000,2009-01-15,614,241," 4 Beds, 3 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,3,2,2,1
"Burchett Avenue Magill SA 5072",740000,2007-08-09,461,212," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Burchett Avenue Magill SA 5072",625000,2010-11-09,544,230," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Carey Street Magill SA 5072",450000,2009-06-23,557,148," 4 Beds, 1 Baths, 4 Car Spaces, 2 Lock Up Garages",4,1,4,2,0
"Carey Street Magill SA 5072",425000,2007-08-07,491,142," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,2,2,1
"Carter Street Magill SA 5072",495000,2010-12-23,369,144," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Carter Street Magill SA 5072",350000,2009-04-16,669,108," 4 Beds, 2 Baths, 3 Car Spaces, 2 Lock Up Garages",4,2,3,2,0
"Carter Street Magill SA 5072",237500,2010-10-09,745,164,"",0,0,0,0,0
"Central Avenue Magill SA 5072",545000,2008-10-09,728,168," 4 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",4,1,1,1,0
"Central Avenue Magill SA 5072",560000,2007-10-19,350,155," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Central Avenue Magill SA 5072",430000,2008-12-24,705,109," 2 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",2,1,2,1,0
"Central Avenue Magill SA 5072",4e+05,2008-05-16,353,121," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Central Avenue Magill SA 5072",380000,2009-05-07,667,110," 4 Beds, 2 Baths, 1 Lock Up Garages",4,2,0,1,0
"Central Avenue Magill SA 5072",765000,2010-11-15,950,207," 4 Beds, 1 Baths, 3 Car Spaces, 2 Lock Up Garages",4,1,3,2,0
"Central Avenue Magill SA 5072",6e+05,2010-05-10,714,218," 1 Baths, 3 Car Spaces, 2 Lock Up Garages, 1 Ensuites",0,1,3,2,1
"Central Avenue Magill SA 5072",457500,2007-10-12,633,121," 3 Beds, 1 Baths, 3 Car Spaces, 3 Lock Up Garages",3,1,3,3,0
"Central Avenue Magill SA 5072",570000,2008-05-20,487,179," 3 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",3,2,2,0,1
"Central Avenue Magill SA 5072",520000,2010-02-01,701,120," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Chapel Street Magill SA 5072",380000,2008-08-11,325,109," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Chapel Street Magill SA 5072",260000,2009-01-19,426,226," 4 Beds, 2 Baths, 2 Lock Up Garages",4,2,0,2,0
"Chapel Street Magill SA 5072",755000,2009-07-23,687,235," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Chestnut Grove Magill SA 5072",671000,2007-08-06,664,227," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages",4,2,2,2,0
"Church Street Magill SA 5072",445500,2009-01-08,431,163," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Church Street Magill SA 5072",570000,2008-06-26,321,183," 3 Beds, 2 Baths, 4 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,4,1,1
"Church Street Magill SA 5072",455000,2008-10-10,345,155," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Church Street Magill SA 5072",430000,2008-12-19,345,155," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Church Street Magill SA 5072",452000,2010-10-08,447,98," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Church Street Magill SA 5072",357500,2007-01-12,697,132," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Colton Avenue Magill SA 5072",610000,2010-02-12,611,170," 3 Beds, 2 Baths, 1 Lock Up Garages, 1 Ensuites",3,2,0,1,1
"Colton Avenue Magill SA 5072",401000,2007-09-18,615,126," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Colton Avenue Magill SA 5072",397000,2010-04-27,320,129," 2 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",2,1,2,1,0
"Cranbrook Avenue Magill SA 5072",355000,2010-02-08,602,50," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages",4,2,2,2,0
"Cuthero Terrace Magill SA 5072",610000,2008-04-18,458,175," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,1,1,1
"Cuthero Terrace Magill SA 5072",536000,2007-04-27,456,181," 4 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,1,1,1
"Daly Street Magill SA 5072",520000,2010-01-08,346,150," 3 Beds, 2 Baths, 2 Car Spaces, 2 Ensuites",3,2,2,0,2
"Daly Street Magill SA 5072",297000,2007-02-07,695,92," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Davenport Terrace Magill SA 5072",550000,2009-10-09,393,142," 3 Beds, 2 Baths, 2 Lock Up Garages, 1 Ensuites",3,2,0,2,1
"Davenport Terrace Magill SA 5072",380005,2008-05-13,577,119," 3 Beds, 2 Baths, 1 Lock Up Garages",3,2,0,1,0
"Derwent Avenue Magill SA 5072",590000,2009-12-18,351,200," 3 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",3,2,2,0,1
"Derwent Avenue Magill SA 5072",550000,2008-12-18,1051,128," 3 Beds, 2 Baths, 2 Car Spaces",3,2,2,0,0
"Derwent Avenue Magill SA 5072",730000,2010-08-09,1120,166," 4 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",4,1,1,1,0
"Derwent Avenue Magill SA 5072",690000,2010-11-19,1143,140," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages",3,2,2,2,0
"Derwent Avenue Magill SA 5072",670000,2009-08-07,554,230," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Derwent Avenue Magill SA 5072",590000,2010-05-25,407,148," 4 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",4,2,2,0,1
"Derwent Avenue Magill SA 5072",470000,2010-03-23,243,136," 3 Beds, 2 Baths, 1 Car Spaces",3,2,1,0,0
"Douglas Street Magill SA 5072",4e+05,2009-02-19,765,120," 3 Beds, 1 Baths, 1 Car Spaces, 2 Lock Up Garages",3,1,1,2,0
"Douglas Street Magill SA 5072",382000,2009-05-14,528,110," 3 Beds, 1 Baths, 1 Lock Up Garages",3,1,0,1,0
"Douglas Street Magill SA 5072",435000,2009-03-30,680,128," 3 Beds, 2 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,2,1,1
"East Street Magill SA 5072",650000,2010-10-08,901,200," 5 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",5,2,2,2,1
"East Street Magill SA 5072",663000,2010-05-07,900,145," 3 Beds, 1 Baths, 1 Car Spaces, 2 Lock Up Garages",3,1,1,2,0
"East Street Magill SA 5072",511000,2008-01-22,484,166," 3 Beds, 2 Baths, 1 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,1,2,1
"East Street Magill SA 5072",695000,2008-09-16,810,270," 4 Beds, 3 Baths, 1 Car Spaces, 1 Ensuites",4,3,1,0,1
"Edward Street Magill SA 5072",431000,2008-04-07,596,112," 3 Beds, 1 Baths, 1 Car Spaces, 2 Lock Up Garages",3,1,1,2,0
"Edward Street Magill SA 5072",418000,2010-06-09,606,107," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Edward Street Magill SA 5072",539000,2007-01-11,334,221," 1 Ensuites",0,0,0,0,1
"Edward Street Magill SA 5072",435000,2007-07-05,260,145," 3 Beds, 2 Baths, 1 Car Spaces, 1 Ensuites",3,2,1,0,1
"Edward Street Magill SA 5072",373000,2009-04-09,684,106," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Edward Street Magill SA 5072",346000,2007-06-22,383,150," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Edward Street Magill SA 5072",4e+05,2008-10-12,346,128," 3 Beds, 1 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,0,1,2,1
"Edward Street Magill SA 5072",360000,2009-09-30,338,116," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Eton Avenue Magill SA 5072",359000,2007-12-12,375,123," 3 Beds, 2 Baths, 1 Car Spaces",3,2,1,0,0
"Eton Avenue Magill SA 5072",460000,2007-10-05,430,142," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Eton Avenue Magill SA 5072",905500,2010-12-22,877,305," 5 Beds, 3 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",5,3,2,2,1
"Eton Avenue Magill SA 5072",425000,2009-05-08,429,136," 3 Beds, 1 Baths, 1 Lock Up Garages, 1 Ensuites",3,1,0,1,1
"Eton Avenue Magill SA 5072",428000,2008-09-29,834,90," 2 Baths, 1 Car Spaces, 1 Lock Up Garages",0,2,1,1,0
"Eton Avenue Magill SA 5072",410000,2009-03-17,713,105," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages",3,2,2,2,0
"Ferris Street Magill SA 5072",520000,2009-07-22,381,167," 3 Beds, 2 Baths, 2 Lock Up Garages, 1 Ensuites",3,2,0,2,1
"Ferris Street Magill SA 5072",455000,2010-01-18,352,164," 3 Beds, 2 Baths, 1 Lock Up Garages, 1 Ensuites",3,2,0,1,1
"First Street Magill SA 5072",4e+05,2008-12-12,565,140," 2 Beds, 1 Baths, 1 Car Spaces, 2 Lock Up Garages",2,1,1,2,0
"First Street Magill SA 5072",6e+05,2009-07-06,709,158," 4 Beds, 4 Baths, 2 Car Spaces, 1 Lock Up Garages",4,4,2,1,0
"First Street Magill SA 5072",485000,2009-07-02,653,107," 3 Beds, 2 Baths, 1 Car Spaces, 2 Lock Up Garages",3,2,1,2,0
"First Street Magill SA 5072",451000,2009-12-30,712,119," 3 Beds, 1 Baths, 1 Car Spaces, 2 Lock Up Garages",3,1,1,2,0
"First Street Magill SA 5072",522500,2009-05-27,349,135," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"First Street Magill SA 5072",659000,2010-05-07,645,175," 3 Beds, 2 Baths, 4 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,4,2,1
"Fisher Street Magill SA 5072",293750,2007-03-05,677,90," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Fisher Street Magill SA 5072",525000,2010-08-30,700,132," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Fisher Street Magill SA 5072",531000,2009-03-27,648,120," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Fisher Street Magill SA 5072",378000,2007-03-02,484,126," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,2,1,1
"Fisher Street Magill SA 5072",550000,2008-08-22,370,168," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Fisher Street Magill SA 5072",420000,2007-12-03,501,115,"",0,0,0,0,0
"Fisher Street Magill SA 5072",435000,2009-06-24,416,144," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Fisher Street Magill SA 5072",375000,2007-05-25,433,144," 3 Beds, 2 Baths, 1 Lock Up Garages, 1 Ensuites",3,2,0,1,1
"Fisher Street Magill SA 5072",560000,2009-12-10,409,185," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Frederick Street Magill SA 5072",718000,2010-08-17,527,294," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 2 Ensuites",4,2,2,2,2
"Frederick Street Magill SA 5072",570000,2008-01-16,527,205," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Frederick Street Magill SA 5072",410000,2009-03-31,347,129," 4 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",4,1,1,1,0
"Gardiner Court Magill SA 5072",335000,2008-11-28,175,120," 2 Beds, 1 Baths, 1 Car Spaces",2,1,1,0,0
"Geoffrey Street Magill SA 5072",443000,2008-05-28,661,111," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",3,1,2,1,0
"Gertrude Street Magill SA 5072",3e+05,2010-12-23,458,86," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",2,1,1,1,0
"Gertrude Street Magill SA 5072",660000,2008-02-29,422,278," 3 Beds, 1 Baths, 1 Ensuites",3,1,0,0,1
"Gertrude Street Magill SA 5072",695000,2009-11-10,422,336," 4 Beds, 3 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,3,2,2,1
"Gertrude Street Magill SA 5072",660000,2010-05-19,421,274," 4 Beds, 3 Baths, 2 Car Spaces, 1 Ensuites",4,3,2,0,1
"Giles Street Magill SA 5072",240000,2009-12-04,537,125," 3 Beds, 2 Baths, 1 Lock Up Garages",3,2,0,1,0
"Giles Street Magill SA 5072",605000,2010-04-17,560,206," 3 Beds, 2 Baths, 2 Lock Up Garages, 1 Ensuites",3,2,0,2,1
"Giles Street Magill SA 5072",585999,2010-09-09,834,82," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages",3,2,2,2,0
"Giles Street Magill SA 5072",520000,2010-02-05,616,149," 4 Beds, 1 Baths, 1 Lock Up Garages",4,1,0,1,0
"Giles Street Magill SA 5072",512500,2010-03-30,616,125," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Giles Street Magill SA 5072",623000,2009-07-06,844,200," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages",4,2,2,2,0
"Giles Street Magill SA 5072",5e+05,2009-02-02,845,121," 2 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",2,1,2,1,0
"Giles Street Magill SA 5072",490000,2007-10-03,615,120," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Giles Street Magill SA 5072",618800,2010-11-01,406,170," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Gladstone Avenue Magill SA 5072",425000,2010-10-27,369,107," 2 Beds, 1 Baths, 1 Lock Up Garages",2,1,0,1,0
"Gladstone Avenue Magill SA 5072",510000,2010-03-04,343,120," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Gladstone Avenue Magill SA 5072",609150,2010-11-26,444,161," 4 Beds, 1 Baths, 2 Car Spaces, 1 Ensuites",4,1,2,0,1
"Gladstone Avenue Magill SA 5072",490500,2008-05-14,348,154," 3 Beds, 2 Baths, 2 Car Spaces, 3 Lock Up Garages, 1 Ensuites",3,2,2,3,1
"Gladstone Avenue Magill SA 5072",427000,2007-04-03,348,154," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Gladstone Avenue Magill SA 5072",787700,2009-06-15,688,320," 4 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",4,2,2,0,1
"Gladstone Avenue Magill SA 5072",347500,2007-01-30,741,125," 3 Beds, 2 Baths, 1 Car Spaces",3,2,1,0,0
"Gladstone Avenue Magill SA 5072",420000,2007-04-30,689,128," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Gladstone Avenue Magill SA 5072",550000,2008-02-25,755,140," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Gladstone Avenue Magill SA 5072",485000,2010-06-30,676,108," 3 Beds, 1 Baths",3,1,0,0,0
"Gladstone Avenue Magill SA 5072",640000,2010-05-10,738,157," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Glen Stuart Road Magill SA 5072",415000,2010-04-30,850,128," 3 Beds, 1 Baths, 1 Car Spaces, 2 Lock Up Garages",3,1,1,2,0
"Glen Stuart Road Magill SA 5072",415000,2010-04-28,759,117," 3 Beds, 2 Baths, 2 Car Spaces",3,2,2,0,0
"Glen Stuart Road Magill SA 5072",360000,2010-08-23,268,120," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",2,1,1,1,0
"Glen Stuart Road Magill SA 5072",395000,2010-04-01,254,131," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,1,1,1
"Grandview Grove Magill SA 5072",440000,2010-06-28,756,119," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",3,1,2,1,0
