"street","sale_price","sale_date","area","eq_area","atts","beds","baths","car_space","garage","ensuite"
"Altair Avenue Hope Valley SA 5090",695000,2010-11-22,3303,235," 4 Beds, 2 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,2,1,1
"Altair Street Hope Valley SA 5090",460000,2012-08-31,671,223," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Altair Street Hope Valley SA 5090",301000,2012-10-18,701,150," 3 Beds, 1 Baths, 2 Car Spaces, 1 Ensuites",3,1,2,0,1
"Altair Street Hope Valley SA 5090",510000,2011-01-27,680,265," 5 Beds, 2 Baths, 2 Car Spaces",5,2,2,0,0
"Altair Street Hope Valley SA 5090",365000,2008-01-02,1051,130," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Altair Street Hope Valley SA 5090",395000,2010-03-05,1233,184," 4 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,1,2,2,1
"Altair Street Hope Valley SA 5090",408000,2009-07-17,718,206," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Altair Street Hope Valley SA 5090",295000,2009-01-12,717,136," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Amber Road Hope Valley SA 5090",320000,2007-08-15,653,196," 3 Beds, 1 Baths, 3 Car Spaces",3,1,3,0,0
"Amber Road Hope Valley SA 5090",331000,2008-03-19,813,176," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Amber Road Hope Valley SA 5090",330000,2008-07-18,728,134," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Amethyst Crescent Hope Valley SA 5090",407000,2010-09-01,731,160," 4 Beds, 2 Baths, 1 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,1,2,1
"Amethyst Crescent Hope Valley SA 5090",330000,2007-08-31,687,163,"",0,0,0,0,0
"Amethyst Crescent Hope Valley SA 5090",370000,2007-10-31,692,165," 3 Beds, 1 Baths, 1 Ensuites",3,1,0,0,1
"Amethyst Crescent Hope Valley SA 5090",310000,2007-11-26,720,115," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Andrew James Crescent Hope Valley SA 5090",390000,2008-02-29,499,183," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Andrew James Crescent Hope Valley SA 5090",4e+05,2008-08-22,507,196," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Andrew James Crescent Hope Valley SA 5090",410000,2008-06-17,611,177," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,1,1,1
"Andrew James Crescent Hope Valley SA 5090",328000,2007-05-14,629,123," 3 Beds, 1 Baths, 1 Lock Up Garages",3,1,0,1,0
"Andrew James Crescent Hope Valley SA 5090",420000,2008-02-14,620,199," 5 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",5,2,2,0,1
"Andrew James Crescent Hope Valley SA 5090",412500,2007-01-12,709,229," 4 Beds, 2 Baths, 1 Car Spaces, 1 Ensuites",4,2,1,0,1
"Andrew James Crescent Hope Valley SA 5090",457000,2010-06-21,768,214," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Andrew James Crescent Hope Valley SA 5090",555000,2007-07-06,1052,221," 4 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",4,2,2,0,1
"Anson Avenue Hope Valley SA 5090",2e+05,2007-08-10,771,168," 4 Beds, 2 Baths, 2 Car Spaces",4,2,2,0,0
"Anson Avenue Hope Valley SA 5090",390000,2012-09-06,837,178," 4 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",4,2,2,0,1
"Armbuster Street Hope Valley SA 5090",308000,2009-09-17,707,128," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Armbuster Street Hope Valley SA 5090",260000,2007-09-26,692,98," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Armbuster Street Hope Valley SA 5090",332500,2009-07-30,699,103," 3 Beds, 2 Baths, 3 Car Spaces",3,2,3,0,0
"Aroona Avenue Hope Valley SA 5090",285000,2009-06-19,706,104," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Ascham Court Hope Valley SA 5090",555000,2008-06-24,2109,226," 3 Beds, 2 Baths, 5 Car Spaces, 5 Lock Up Garages, 1 Ensuites",3,2,5,5,1
"Ascham Road Hope Valley SA 5090",280000,2007-02-14,686,134," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Ascham Road Hope Valley SA 5090",322500,2009-01-30,671,148," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Ascham Road Hope Valley SA 5090",345000,2010-06-21,702,119," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Ascham Road Hope Valley SA 5090",345000,2010-11-19,678,158," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Awoonga Road Hope Valley SA 5090",7100,2008-06-26,621,108," 3 Beds, 1 Baths",3,1,0,0,0
"Awoonga Road Hope Valley SA 5090",320000,2012-01-12,696,144," 3 Beds, 2 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,2,1,1
"Awoonga Road Hope Valley SA 5090",398000,2011-04-01,632,178," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Barmera Avenue Hope Valley SA 5090",330000,2007-04-30,455,160," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Barmera Avenue Hope Valley SA 5090",280000,2010-07-30,791,111," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Barmera Avenue Hope Valley SA 5090",350000,2009-10-26,764,149," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Barmera Avenue Hope Valley SA 5090",285000,2010-08-18,563,114," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",3,1,2,1,0
"Barmera Avenue Hope Valley SA 5090",315000,2010-11-26,781,102," 3 Beds, 1 Baths, 1 Car Spaces, 4 Lock Up Garages",3,1,1,4,0
"Barmera Avenue Hope Valley SA 5090",332000,2010-12-23,785,128," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Barracks Road Hope Valley SA 5090",260000,2008-06-06,NA,101," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",2,1,1,1,0
"Barracks Road Hope Valley SA 5090",335000,2009-07-27,604,115," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Barracks Road Hope Valley SA 5090",335000,2008-12-12,601,126," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Barracks Road Hope Valley SA 5090",459000,2010-07-07,704,166," 4 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,1,1,1
"Barracks Road Hope Valley SA 5090",470000,2008-12-19,961,240," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Barracks Road Hope Valley SA 5090",475000,2012-05-03,1734,145," 3 Beds, 2 Baths, 1 Car Spaces, 3 Lock Up Garages, 1 Ensuites",3,2,1,3,1
"Barracks Road Hope Valley SA 5090",406000,2011-08-18,700,137," 3 Beds, 2 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,2,1,1
"Barracks Road Hope Valley SA 5090",379000,2012-06-07,703,182," 4 Beds, 2 Baths, 4 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,4,2,1
"Berri Road Hope Valley SA 5090",260000,2009-03-24,685,98," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Berri Road Hope Valley SA 5090",265000,2009-09-15,661,98," 3 Beds, 2 Baths, 2 Car Spaces",3,2,2,0,0
"Berri Road Hope Valley SA 5090",285000,2009-02-26,1002,98," 1 Baths, 1 Car Spaces",0,1,1,0,0
"Berri Road Hope Valley SA 5090",18000,2012-02-16,761,98," 3 Beds, 1 Baths",3,1,0,0,0
"Berri Road Hope Valley SA 5090",308000,2010-12-22,751,111," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Berri Road Hope Valley SA 5090",285000,2008-11-28,700,124," 3 Beds, 1 Baths, 1 Car Spaces, 2 Lock Up Garages",3,1,1,2,0
"Berri Road Hope Valley SA 5090",361000,2011-01-28,706,116," 3 Beds, 1 Baths, 1 Car Spaces, 2 Lock Up Garages",3,1,1,2,0
"Berri Road Hope Valley SA 5090",380000,2012-06-18,300,140," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Berri Road Hope Valley SA 5090",310000,2009-12-08,766,122," 3 Beds, 1 Baths, 3 Car Spaces, 1 Lock Up Garages",3,1,3,1,0
"Bonnie Court Hope Valley SA 5090",475000,2007-10-26,1223,184," 4 Beds, 2 Baths, 6 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,6,2,1
"Boronia Drive Hope Valley SA 5090",330000,2008-11-12,655,163," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",3,1,2,1,0
"Boronia Drive Hope Valley SA 5090",260000,2012-11-30,695,100," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Boronia Drive Hope Valley SA 5090",380000,2012-02-22,747,136," 3 Beds, 2 Car Spaces",3,0,2,0,0
"Boronia Drive Hope Valley SA 5090",370000,2011-05-26,611,148," 4 Beds, 1 Baths, 1 Car Spaces",4,1,1,0,0
"Boronia Drive Hope Valley SA 5090",3e+05,2009-07-31,594,114," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Cadell Court Hope Valley SA 5090",395000,2010-09-17,741,118," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Canis Avenue Hope Valley SA 5090",305000,2009-08-25,682,178," 3 Beds, 1 Baths",3,1,0,0,0
"Canis Avenue Hope Valley SA 5090",260000,2007-09-04,697,109," 3 Beds, 1 Baths",3,1,0,0,0
"Canis Avenue Hope Valley SA 5090",3e+05,2009-10-28,702,117," 2 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",2,1,2,1,0
"Canis Avenue Hope Valley SA 5090",360000,2010-11-30,693,119," 3 Beds, 1 Baths, 3 Car Spaces",3,1,3,0,0
"Canis Avenue Hope Valley SA 5090",345000,2008-10-03,694,173," 4 Beds, 2 Baths, 1 Car Spaces, 1 Ensuites",4,2,1,0,1
"Canis Avenue Hope Valley SA 5090",319000,2010-08-26,321,116," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Canopus Avenue Hope Valley SA 5090",301000,2012-01-17,766,127," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Canopus Avenue Hope Valley SA 5090",307000,2011-09-20,717,137," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Canopus Avenue Hope Valley SA 5090",310000,2008-11-13,766,112," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages",4,2,2,2,0
"Canopus Avenue Hope Valley SA 5090",290000,2008-11-27,783,105," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages",3,2,2,2,0
"Canopus Avenue Hope Valley SA 5090",340000,2011-06-24,706,116," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",3,1,2,1,0
"Canopus Avenue Hope Valley SA 5090",271000,2010-02-10,798,153," 3 Beds, 1 Baths, 4 Car Spaces, 2 Lock Up Garages",3,1,4,2,0
"Carnelian Street Hope Valley SA 5090",355000,2008-04-29,602,163," 3 Beds, 2 Baths, 2 Lock Up Garages, 1 Ensuites",3,2,0,2,1
"Carnelian Street Hope Valley SA 5090",477500,2011-09-27,710,198," 3 Beds, 2 Baths, 1 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,1,2,1
"Cassab Street Hope Valley SA 5090",377000,2010-05-31,621,172," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Chifley Avenue Hope Valley SA 5090",360000,2009-09-11,642,148," 4 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,1,1,1
"Chifley Avenue Hope Valley SA 5090",262000,2009-07-29,622,180," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages",3,2,1,1,0
"Chifley Avenue Hope Valley SA 5090",339400,2009-01-20,650,153," 4 Beds, 1 Baths, 2 Car Spaces",4,1,2,0,0
"Citrine Street Hope Valley SA 5090",420000,2012-10-09,598,182," 5 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",5,2,2,0,1
"Citrine Street Hope Valley SA 5090",371500,2011-01-27,587,108," 3 Beds, 2 Baths, 1 Car Spaces, 1 Ensuites",3,2,1,0,1
"Crissoula Avenue Hope Valley SA 5090",437000,2012-12-20,1148,199," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Crissoula Avenue Hope Valley SA 5090",278000,2012-11-29,693,120," 3 Beds, 1 Baths, 1 Lock Up Garages",3,1,0,1,0
"Crissoula Avenue Hope Valley SA 5090",375000,2007-10-31,698,144," 4 Beds, 2 Baths, 3 Car Spaces, 3 Lock Up Garages, 1 Ensuites",4,2,3,3,1
"Crissoula Avenue Hope Valley SA 5090",280000,2009-06-04,701,99," 3 Beds",3,0,0,0,0
"Crissoula Avenue Hope Valley SA 5090",322000,2009-03-12,691,135," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Crissoula Avenue Hope Valley SA 5090",505000,2009-10-28,684,247," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Crissoula Avenue Hope Valley SA 5090",335000,2010-02-08,699,126," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",3,1,2,1,0
"Crissoula Avenue Hope Valley SA 5090",287000,2012-01-12,NA,101," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",2,1,1,1,0
"Dargie Avenue Hope Valley SA 5090",272000,2008-09-12,589,104," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Dobell Court Hope Valley SA 5090",320000,2012-02-20,611,116," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Doradus Avenue Hope Valley SA 5090",277000,2007-05-19,634,104," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Doradus Avenue Hope Valley SA 5090",312500,2009-02-03,650,133," 3 Beds, 1 Baths",3,1,0,0,0
"Doradus Avenue Hope Valley SA 5090",3e+05,2010-05-12,703,118," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Doradus Avenue Hope Valley SA 5090",360000,2011-09-30,704,125," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Eringa Avenue Hope Valley SA 5090",262500,2012-10-30,697,113," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Fisher Street Hope Valley SA 5090",415000,2007-06-19,1113,194," 4 Beds, 2 Baths, 4 Car Spaces, 4 Lock Up Garages, 1 Ensuites",4,2,4,4,1
"Fisher Street Hope Valley SA 5090",280000,2007-06-11,911,121," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Fisher Street Hope Valley SA 5090",370000,2009-12-02,697,162," 3 Beds, 2 Baths, 1 Car Spaces, 1 Ensuites",3,2,1,0,1
"Gill Court Hope Valley SA 5090",290000,2007-01-12,777,107," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Gill Court Hope Valley SA 5090",288500,2012-05-08,673,111," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Gill Court Hope Valley SA 5090",362500,2010-10-22,789,115," 3 Beds, 1 Baths, 3 Car Spaces, 1 Lock Up Garages",3,1,3,1,0
"Grand Junction Road Hope Valley SA 5090",240000,2008-06-24,602,110," 3 Beds, 1 Baths, 1 Car Spaces, 2 Lock Up Garages",3,1,1,2,0
"Grand Junction Road Hope Valley SA 5090",345900,2007-12-13,762,188," 4 Beds, 2 Baths, 5 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,5,2,1
"Grand Junction Road Hope Valley SA 5090",296000,2007-10-08,727,116," 4 Beds, 2 Baths, 2 Car Spaces, 1 Lock Up Garages",4,2,2,1,0
"Grand Junction Road Hope Valley SA 5090",290000,2010-04-28,730,98," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Grand Junction Road Hope Valley SA 5090",218000,2007-08-28,755,87," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Grand Junction Road Hope Valley SA 5090",250000,2012-05-31,739,102," 3 Beds, 1 Baths, 4 Car Spaces, 4 Lock Up Garages",3,1,4,4,0
"Grand Junction Road Hope Valley SA 5090",365000,2009-08-06,735,140," 4 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",4,1,2,1,0
"Grand Junction Road Hope Valley SA 5090",265000,2007-06-26,760,153," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Grand Junction Road Hope Valley SA 5090",294000,2007-11-07,273,135," 1 Ensuites",0,0,0,0,1
"Grand Junction Road Hope Valley SA 5090",294000,2008-07-17,738,114," 3 Beds, 1 Baths, 1 Lock Up Garages",3,1,0,1,0
"Grand Junction Road Hope Valley SA 5090",260000,2009-03-23,670,121," 3 Beds, 1 Baths",3,1,0,0,0
"Grand Junction Road Hope Valley SA 5090",295000,2011-01-14,699,119," 3 Beds, 1 Baths, 1 Car Spaces, 2 Lock Up Garages",3,1,1,2,0
"Grand Junction Road Hope Valley SA 5090",308000,2009-06-10,773,146," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Grand Junction Road Hope Valley SA 5090",355000,2009-08-07,889,160," 3 Beds, 2 Baths, 1 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,1,2,1
"Grand Junction Road Hope Valley SA 5090",590000,2011-12-30,1009,346," 4 Beds, 3 Baths, 3 Car Spaces, 3 Lock Up Garages, 1 Ensuites",4,3,3,3,1
"Grand Junction Road Hope Valley SA 5090",410000,2009-03-27,991,226," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Grand Junction Road Hope Valley SA 5090",601000,2007-10-18,2044,218," 4 Beds, 2 Baths, 6 Car Spaces, 2 Lock Up Garages",4,2,6,2,0
"Grand Junction Road Hope Valley SA 5090",530000,2011-11-16,680,245," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Grand Junction Road Hope Valley SA 5090",250500,2007-06-28,933,119," 3 Beds, 1 Baths",3,1,0,0,0
"Grand Junction Road Hope Valley SA 5090",30000,2008-01-29,712,149," 4 Beds, 2 Baths, 1 Car Spaces, 1 Ensuites",4,2,1,0,1
"Grand Junction Road Hope Valley SA 5090",330000,2011-01-06,719,131," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Grand Junction Road Hope Valley SA 5090",210000,2007-03-30,685,121," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Grand Junction Road Hope Valley SA 5090",392500,2010-06-15,257,174," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages",3,2,2,2,0
"Grand Junction Road Hope Valley SA 5090",285500,2011-09-30,693,138," 3 Beds, 1 Baths, 2 Car Spaces, 1 Ensuites",3,1,2,0,1
"Grand Junction Road Hope Valley SA 5090",515000,2008-01-29,1405,199," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Grand Junction Road Hope Valley SA 5090",295000,2007-08-17,710,127," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Grand Junction Road Hope Valley SA 5090",191000,2007-11-06,705,106," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Green Road Hope Valley SA 5090",335000,2010-10-11,679,106," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Gum Tree Drive Hope Valley SA 5090",344400,2011-09-09,695,151," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Hancock Road Hope Valley SA 5090",515000,2011-04-20,1341,185," 4 Beds, 2 Baths, 1 Car Spaces, 4 Lock Up Garages, 1 Ensuites",4,2,1,4,1
"Hancock Road Hope Valley SA 5090",460000,2008-09-24,2743,136," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Hancock Road Hope Valley SA 5090",375000,2011-10-06,242,211," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Headingley Street Hope Valley SA 5090",353500,2011-05-06,609,115," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,2,2,1
"Headingley Street Hope Valley SA 5090",320000,2008-11-21,748,123," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",3,1,2,1,0
"Headingley Street Hope Valley SA 5090",390000,2009-10-23,250,146," 3 Beds, 3 Baths, 1 Car Spaces",3,3,1,0,0
"Headingley Street Hope Valley SA 5090",389000,2009-11-26,249,146," 3 Beds, 3 Baths, 1 Car Spaces",3,3,1,0,0
"Hele Court Hope Valley SA 5090",382500,2011-11-22,693,166," 3 Beds, 2 Baths, 3 Car Spaces, 1 Ensuites",3,2,3,0,1
"Hele Court Hope Valley SA 5090",312000,2008-09-05,628,136," 3 Beds, 1 Baths, 3 Car Spaces",3,1,3,0,0
"Hele Court Hope Valley SA 5090",315000,2011-05-12,816,119," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages",4,2,2,2,0
"Heysen Avenue Hope Valley SA 5090",310000,2011-08-18,227,111,"",0,0,0,0,0
"Heysen Avenue Hope Valley SA 5090",60000,2011-10-24,286,131," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Heysen Avenue Hope Valley SA 5090",405000,2010-02-11,629,183," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Heysen Avenue Hope Valley SA 5090",318000,2007-10-18,621,130," 3 Beds, 2 Baths, 4 Car Spaces, 1 Ensuites",3,2,4,0,1
"Heysen Avenue Hope Valley SA 5090",360000,2012-12-04,622,125," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Heysen Avenue Hope Valley SA 5090",357000,2010-06-18,627,188," 4 Beds, 2 Baths, 2 Lock Up Garages",4,2,0,2,0
"Heysen Avenue Hope Valley SA 5090",293000,2011-09-01,601,150," 3 Beds, 1 Baths, 1 Car Spaces, 2 Lock Up Garages",3,1,1,2,0
"Heysen Avenue Hope Valley SA 5090",360000,2010-02-24,589,161," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Heysen Avenue Hope Valley SA 5090",385000,2012-05-18,601,150," 3 Beds, 2 Baths, 1 Car Spaces",3,2,1,0,0
"Heysen Avenue Hope Valley SA 5090",325000,2009-06-11,302,119," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Heysen Avenue Hope Valley SA 5090",337000,2008-03-20,302,119," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Heysen Avenue Hope Valley SA 5090",307600,2011-06-23,591,156," 3 Beds, 1 Baths, 2 Lock Up Garages",3,1,0,2,0
"Heysen Avenue Hope Valley SA 5090",355000,2011-11-30,634,118," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",3,1,2,1,0
"Heysen Avenue Hope Valley SA 5090",374000,2009-11-11,362,139," 3 Beds, 1 Baths, 1 Car Spaces, 1 Ensuites",3,1,1,0,1
"Heysen Avenue Hope Valley SA 5090",431000,2010-04-07,362,164," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,2,2,1
"Holt Court Hope Valley SA 5090",385000,2008-01-31,578,186," 4 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,1,1,1
"Honeysuckle Drive Hope Valley SA 5090",407500,2009-08-28,800,132," 3 Beds, 1 Baths, 1 Lock Up Garages",3,1,0,1,0
"Honeysuckle Drive Hope Valley SA 5090",342500,2010-11-18,860,111," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",3,1,2,1,0
"Honeysuckle Drive Hope Valley SA 5090",377500,2010-05-11,876,169," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",2,1,1,1,0
"Honeysuckle Drive Hope Valley SA 5090",470000,2011-07-25,786,299," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Honeysuckle Drive Hope Valley SA 5090",330000,2009-04-23,854,196," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Honeysuckle Drive Hope Valley SA 5090",310000,2008-07-25,697,162," 4 Beds, 2 Baths, 1 Car Spaces, 1 Ensuites",4,2,1,0,1
"Honeysuckle Drive Hope Valley SA 5090",5335000,2012-02-29,687,107,"",0,0,0,0,0
"Honeysuckle Drive Hope Valley SA 5090",342000,2008-03-04,665,142," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Honeysuckle Drive Hope Valley SA 5090",415000,2009-10-13,326,172," 3 Beds, 2 Baths, 1 Lock Up Garages",3,2,0,1,0
"Honeysuckle Drive Hope Valley SA 5090",385000,2009-11-19,275,161," 3 Beds, 2 Baths, 1 Lock Up Garages",3,2,0,1,0
"Honeysuckle Drive Hope Valley SA 5090",355000,2012-11-16,275,161," 3 Beds, 2 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,2,1,1
"Honeysuckle Drive Hope Valley SA 5090",420000,2009-10-16,326,172,"",0,0,0,0,0
"Hoover Road Hope Valley SA 5090",3e+05,2012-06-21,657,97," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Hotham Street Hope Valley SA 5090",239000,2007-09-21,714,103," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Irene Avenue Hope Valley SA 5090",362000,2009-03-12,664,112," 3 Beds, 1 Baths, 3 Car Spaces, 2 Lock Up Garages",3,1,3,2,0
"Irene Avenue Hope Valley SA 5090",320000,2011-10-04,698,133," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages",3,2,1,1,0
"Irene Avenue Hope Valley SA 5090",232000,2007-12-18,395,118," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Irene Avenue Hope Valley SA 5090",3e+05,2010-04-12,695,139,"",0,0,0,0,0
